fileName,speaker,label,duration,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,sound2silenceRatio,totalPauses,hnrglobalMean,hnrglobalRange,hnrglobalSD,energyRange,energySD,Avg. Word Dur.,Avg. Sil. Dur.,Dynamic Range,Energy,Intensity,ZCR,Root Mean Square,Sound Pressure Level,Consonant Vowel Ratio,SyllPerSecond,Avg. Cons. Dur.,Avg. Voca. Dur.,sonorants_F0,sonorants_F1,sonorants_F2,sonorants_F3,stops_VOT,fricatives_CoG,fricatives_Kur,fricatives_Ske,fricatives_Std,stressedVowels_F0,stressedVowels_F1,stressedVowels_F2,stressedVowels_F3,unstressedVowels_F0,unstressedVowels_F1,unstressedVowels_F2,unstressedVowels_F3
SBep13_d632-N,d,N,2.29525,129.40093337082016,296.0962885196169,102.11960410250877,134.0369818737922,26.764705882352942,8,9.4091361169859,25.565988193781923,8.232518897632298,0.09971968480973746,0.02945273486211644,-0.34862821697467383,0.34063905558506674,80.29830074913708,56.25374201871454,65.95217355982287,0.0,0.039138188376846,65.83141447118356,2.0,3.48545910031587,-0.08007744336567682,-0.2027309554567419,-0.2062812290279492,0.27475993209450017,0.2131512096157454,0.1055611159321603,-0.513741731977185,0.5140783441246006,-0.809963000079658,-0.6210812397179403,0.08422734740465669,-0.23251678068037285,-0.039395030815291,0.162183908291196,-0.007296178283018671,-0.2529129055069036,-0.15760618642079577,0.24149165514146173,0.12930637156326416
SBep21_d907-I,d,I,0.7505625,138.37474783217107,219.26148916675598,74.0434679768732,119.04068737030693,8.055555555555555,4,8.207842249753943,22.469860853982173,6.0380407677493055,0.08734923269481591,0.024416490546563058,-0.4677815919183312,-0.6229452656166998,52.29590305830524,18.550038087181747,66.23438162408164,0.0,0.03930239176902687,65.86777969498381,1.3333333333333333,7.994004496627529,-0.3655706505970188,-0.402048216592556,-0.19513051863445252,-0.1690585998091745,0.08835871207307244,-0.03922614664078339,-0.40122621453478713,-0.36472929781197205,-0.4950407453589374,-0.09197644570092285,-0.16086286248548115,-0.1214103149725176,-0.34385389789358745,-0.0023424112912683293,-0.05757430723493492,-0.17412972321017817,0.2003442185650225,0.06231473682165465,0.09016333054338253
SBep4_d1178-I,d,I,4.17275,126.56027927523633,386.56399076092265,87.92282102217962,104.2476907089703,5.189781021897812,37,9.676687091527498,25.72881127336927,7.914762117856378,0.14888128672257325,0.0305543417906218,-0.647504599125014,0.885273671916501,159.0211290007721,104.0146250044927,65.91774916311718,0.0,0.03947080915936328,65.90492067890449,1.5185185185185186,6.47055299263076,-0.3284333228270876,-0.3208448879816692,-0.20702027055638322,-0.08374010740632616,-0.1167735385844432,-0.042996726674122424,-0.4117632606899315,-0.3862000546565682,-0.3815522216165859,0.08640025437860936,-0.11422128942226627,-0.24582303097817595,0.23083783682209252,-0.1321903040756201,-0.06528698620188725,-0.37689530625604944,0.23780927889030712,0.08778113023396916,0.09920310149721583
SBep27_c369-I,c,I,0.8290625,149.94778376203038,311.18335404723837,78.53247204626139,179.78336021785339,4.114285714285714,4,11.837547333935213,25.158772595596037,8.045358701402801,0.08493980949046052,0.024605252528508988,-0.1915654259682518,-0.5249843611073092,68.82563775232853,20.350495011545718,66.172885396423,0.0,0.039168222359269804,65.83807731952675,1.25,4.824726724462872,0.09318177993914482,-0.2941099069575178,-0.06316665858399856,-0.14013897799708694,-0.07536377656081149,0.023937121675546295,,-0.5407529169060978,0.5375232994053342,0.8227424668758685,-0.04970944343931017,-0.05349960466044887,-0.17540452941773893,-0.038261766897476034,-0.06707951866060498,-0.19661297409125925,-0.035820365273977875,-0.20553913062399204,-0.07056793328142878
SBep28_u537-N,u,N,0.5576875,213.2098094805779,226.74130359963212,195.02559305416491,0.0,5.25,8,5.492376171732607,15.414415421371727,5.267370480370492,0.11941153033385,0.0346218457990164,-0.1449474659307106,1.1872053872053872,82.19037893099458,13.732733871787785,66.36008542888658,0.0,0.03923042883024686,65.85186119582752,2.0,1.7931189061974673,-0.2131539427783408,0.6548374003953822,0.2709323714400924,-0.1873706977830944,-0.25051582691197716,-0.2295499806238579,-0.6691899124507222,,,,,0.24686820018472225,0.09465143618137548,0.10540552274810501,-0.02856117603825194,,,,
SBep14_c53-I,c,I,1.3990625,241.99120191662576,343.7550938928531,136.4037062026204,0.0,25.63636363636364,3,11.656517918776311,24.12534374681168,8.894152683248615,0.12335598097115374,0.027764875130059537,2.034398264173958,-0.9406230451384135,51.67411939211757,34.25261939689517,65.74742881772457,0.0,0.039117252649610766,65.8267669880639,3.0,0.7147643511279874,2.9540617572266914,2.800946654844138,,,,,9.738062060167442,-0.7100317692329962,5.26053507041828,4.124439937402426,-0.7368016164852771,0.29886325558787513,-0.11576444549030841,-0.15825150001557042,-0.046792346886604025,,,,
SBep6_d588-I,d,I,1.8815,209.1277504461179,294.1259448567091,148.15202936695033,0.0,21.882352941176467,5,5.802047090923329,23.41465316939611,5.6557498420759,0.1550701339652844,0.029109536557303826,0.1994773077661492,0.0997429752846255,55.595606729037456,46.02622761111706,65.94950005753131,0.0,0.03910124518227751,65.82321184189166,1.75,2.125963327132607,1.0845535766097958,0.1959035668148871,0.3415582923100747,0.39869115729208265,0.2008455844106325,0.021478861865456847,1.9895507302226343,0.20096340021455178,-1.0194721644014895,-0.5198099422418547,0.2528501362988975,0.11246164990357407,0.6553304701747158,0.04142157938799079,0.047837035833624586,0.5690660998180753,-0.06467390801683519,-0.040488748055869446,0.03801326770375022
SBep6_j364-N,j,N,1.62225,391.8194824964992,505.99072452042884,224.9644778568673,0.0,27.08333333333333,2,14.46592110737707,36.51067725850928,10.788834863896694,0.10704620448358804,0.02668314042740191,-0.38824449298473707,0.3875914693517256,69.14072904704256,39.706379529088736,65.98729149327997,0.0,0.039112111467047184,65.82562532610807,1.0,4.314994606256742,-0.2371591803657865,0.4554538976784398,,,,,0.08972719384623233,0.6610771086634465,0.6184517137135078,0.4246984120301892,-0.15258459397760432,1.572944950316633,0.13746096303438665,-0.001923895011296352,0.05389402181335803,1.8733676457867325,0.12726777795896077,-0.059137915670035415,0.011377228057726944
SBep14_c374-N,c,N,4.59125,146.279991637626,375.1913029866653,88.60978374441324,146.64683825435915,13.546875,18,10.864900441762273,33.74323978970232,7.936813561684329,0.1251070684708664,0.02343765657567268,-0.4819620157269923,0.06878518750855386,78.57423563638804,112.14942016080023,65.87165066701083,0.0,0.03907266683726884,65.81686117181697,1.9,4.356112169888375,-0.2685597832993967,-0.011753869740523865,-0.05068927499514513,-0.13734136418741408,-0.13000535140691208,-0.05791429634099593,0.16141139986267308,-0.20128015267651206,-0.2353198566644524,0.12032035053334847,-0.038813799907983094,-0.09078347921103194,-0.10055441159876874,-0.0825134454595288,0.013352788093174127,-0.17582601655274901,-0.11672536634902186,-0.05165598195981604,-0.0748349115031756
SBep19_c491-I,c,I,4.7026875,151.02489606788063,386.26584445308663,95.58830730008131,273.97419741051465,13.029411764705882,20,14.14108356647667,36.2639714310619,10.354321492992675,0.13083513490781865,0.02722769065647974,-0.4300351678972516,0.21722757466252016,80.61409469070966,115.72610721457751,65.93085625052635,0.0,0.03921774522673716,65.84905250378128,1.148148148148148,5.74139787089829,-0.3697510671593126,-0.1231678616338394,-0.10883164592677089,-0.3384535476376616,0.058999084097982754,-0.060745615088788917,-0.3890658491629599,-0.6546282089051965,1.0463653947611575,0.9639039151939114,-0.4264993346958743,-0.0762856028520289,-0.13984065042910124,-0.02325294737331143,-0.06889357218891916,-0.13672828767663406,-0.26246852917614727,-0.02259604275099693,-0.047466828835817654
SBep23_d381-I,d,I,2.1110625,190.3050389307824,378.0664163627912,113.4550575744617,186.24763448869118,28.0,6,6.905680367527452,26.285225655172496,5.605208407204184,0.10779275436529696,0.024572466951572683,0.024719024515451996,0.16258543101517542,47.91420859547825,51.731523028574884,65.85518668347693,0.0,0.03913515834921478,65.83074199487538,1.5,3.7895609438375226,-0.13294655581592507,0.4948794585186089,0.04697303744371823,-0.383479704708789,-0.030402084375090926,-0.045381716552867137,-0.10617676162841304,-0.47252251349990226,-0.15383990603860842,0.2622615782352165,-0.19327466148185946,-0.002039229336073589,0.04323334097720097,0.09753115898770046,0.035856457132575965,-0.10039607256545102,0.04151811286138188,-0.016983317918625174,0.006547496117490402
SBep2_d289-I,d,I,1.62775,145.67677497840617,195.6867445265474,104.18161022394344,138.03648101402842,18.94117647058824,4,7.515814087770702,17.234987311534947,6.448506153178368,0.16506067557744433,0.031226349582815036,-0.4161484627760797,-0.5601028098861496,77.4902734932739,39.8449491839856,65.98841867764722,0.0,0.039114050785126316,65.82605599283967,1.6363636363636365,6.757794501612655,-0.35147222061028555,-0.3356091295472849,-0.03790120978215719,0.49496833928660955,0.1728268377911636,0.12654695919566802,-0.5415956700788991,0.48123366347832863,-0.7175449775148842,-0.47309503818988113,0.23263745542933498,-0.06849453660194173,0.44721727943033407,-0.021901304229620687,0.038594463404089514,-0.24535492057208608,0.1560054995154155,0.26044345035597644,0.06881012092796288
SBep21_s1647-I,s,I,0.721875,281.2619103095493,341.8872862266559,132.33709568839458,284.4024565849422,14.7,2,14.76852757565001,32.01917528047079,9.863957391141144,0.09826805909375123,0.02574854846186312,-0.4402246077765238,-0.7701446280991736,72.30311224408071,17.729690046980977,66.1906960266445,0.0,0.039179562265366265,65.84059167711885,1.75,5.541125541125541,-0.3140720692700721,-0.34734596745628205,0.9635073038138509,-0.13686720695156693,-0.01776719582599401,0.010749444464094406,-0.6691899124507222,1.1759817425309473,-0.6904884896566257,0.0712655588943294,0.529240552624525,0.7750632730528747,-0.020948565197635733,0.04928273426542932,-0.002951064404301549,1.643652585535941,-0.19435561142147967,0.0842147652886169,0.11869869234431754
SBep21_d784-I,d,I,2.2428125,169.9072584786916,362.8335913357869,105.60749503828657,0.0,20.0,7,7.879344182910125,22.300718153231696,5.9550589656712924,0.1428825812084388,0.02584107924173761,-0.3565717753042509,-0.30873298696394946,66.89962882911543,54.84762623813003,65.92281334104486,0.0,0.03909511031444034,65.82184894499578,1.5714285714285714,3.1210812317124152,0.3034639360461253,0.4426773186973248,-0.0764952547599322,-0.35069302723720197,0.09418942879534507,0.010372842206815648,0.8840857961963177,-0.35239472479032835,-0.3520348674851923,0.3358526718535153,-0.1719083670934124,0.03343207666358434,0.339461644146758,-0.05312786413306127,0.039572664998979254,,,,
SBep21_d87-I,d,I,1.4198125,239.3548809697793,380.44003112501366,152.7861067116284,160.4713501144834,13.142857142857142,4,10.98202035829596,32.30985011914382,8.932348667135699,0.13621356701212264,0.02691812961033248,0.0008883495267203976,-0.12020561977230028,73.49778026881455,36.10531417839229,66.15092022253127,0.0,0.03986668046186759,65.99160159098295,2.0,2.1129550556851697,1.0513215630696393,0.28448901620858325,2.3476330820401357,0.04195648404898853,-0.1998128136029606,-0.013368065485049579,-0.0075697373521673465,0.3240420391799496,1.472972548110845,0.23065542508716408,0.21936644880530293,0.8744587242604438,-0.09999416511584897,0.012239690759715094,0.0058085199585033095,2.204414663701084,-0.07746692737522291,0.015597828096364428,0.00890281402209618
SBep23_c1503-N,c,N,0.845375,146.37870344254415,204.84380733617007,90.97858856103022,130.65444362816808,21.75,2,8.507118382342725,21.661133188804254,7.147461389256662,0.10441314911532842,0.0277834424561648,0.5725713631850444,-0.2874765416609638,54.92156257617491,20.852923058904707,66.17734359138878,0.0,0.039264383137282526,65.85937566397264,0.5,2.365813987875203,5.279980437948276,-0.07691295525213833,,,,,5.040159908844187,,,,,0.01119240110323981,-0.10121780777977314,0.04436362682011789,0.09158403653187563,,,,
SBep14_d670-I,d,I,1.4543125,165.8619834732835,328.25759878592805,114.516802591832,170.4637376510041,20.714285714285715,3,7.473833775411255,19.013175394576567,6.0049377126570676,0.0901199209281042,0.025750984496485226,-0.4185315302749528,-0.34015421482922514,52.963881525632296,35.607641889713705,66.01666253670922,0.0,0.03911854986196237,65.82705502609669,1.6666666666666667,4.125660750354549,-0.048355975895528085,0.04087903037592066,-0.2533370252047631,0.7096802128424528,0.19924667729211218,0.1550380023725781,-0.28750332776852916,-0.34086637756171473,-0.4082171690138394,0.12597644384519915,-0.1753485897012159,-0.16993504980034507,0.013826082472061942,-0.08151460839341149,-0.052490350569840506,-0.20837220685543123,0.02682106693316853,-0.033321004717621984,-0.019454012229851738
SBep6_d136-I,d,I,0.865625,283.668537061731,396.89554095307676,160.80324395624433,276.20547049998675,14.5,2,10.265165607321233,24.36860330140909,7.3386342819678045,0.09927057237979002,0.024028985533660386,-0.16592637539439958,-0.0573631640417497,67.53179575092679,21.27856135275215,66.12257338723613,0.0,0.039196405707862016,65.84432497161404,1.5,2.3104693140794224,0.9878786281293412,0.5280990020412449,0.8131080532215873,1.0919144771169136,0.0020690565189326778,0.061206944917774675,,-0.4151744190604335,0.03882492949286773,0.16287659857635473,-0.43762700792703185,0.2406335943178528,1.0801590934124317,0.08998126319906916,-0.01781802475857055,,,,
SBep4_d664-N,d,N,0.4270625,84.19054535956901,95.10959066987928,48.87012489416215,89.15422254388321,5.125,3,7.736264696239626,13.426459558738664,5.775329053825244,0.08196835802087299,0.02834047581911585,-0.30891042532678825,-0.6229452656166998,88.60439531183157,10.665279031731187,66.55669783881946,0.0,0.03950757750342285,65.91300810168543,1.0,2.3415776379335576,0.5226304385671553,1.258928959539232,-0.4419879237393162,-0.5015217987703775,-0.08026487407837973,-0.09531162888089034,,,,,,-0.5075806619053118,-0.1979488966360911,-0.11369998458333891,-0.04711538667580243,,,,
SBep6_d706-N,d,N,0.3729375,240.4536829178064,365.2110569909458,212.54434059703118,0.0,4.176470588235294,4,2.3000855962994446,9.812619061102641,3.138889740992879,0.09409710701009366,0.02737059741010701,-0.2135877253718624,-0.8743150885389002,61.776546635130316,9.342280180193484,66.69351446504612,0.0,0.039568394138246914,65.92636858708767,2.0,2.6814144461203284,0.7764021783283478,-0.3356091295472844,-0.39507450645310355,0.004095776791159944,0.6026399254562426,0.04986090285220645,0.8745904961125724,,,,,-0.23144943650896757,0.01091358056014475,-0.38154767389105226,-0.06334994951781951,,,,
SBep19_c126-N,c,N,7.3106875,157.8992589634955,374.06625731372145,113.42973736503771,107.62073053977645,6.972972972972973,56,12.05520712349636,34.139563925596896,9.181648624153244,0.16095063483506342,0.028383640452577175,-0.3735027567190366,0.3359814843856925,77.64059880823753,178.63752662856132,65.86890313556594,0.0,0.03907934240009934,65.81834502879582,1.3333333333333333,4.513939352489079,0.028161780455337238,-0.3253731045514743,-0.18824891104257002,-0.2252555081635739,-0.18539004319451644,-0.11285878885301555,-0.11528497202801317,-0.39760120328840554,0.0143420585441119,0.2550293258591006,-0.21391465528181502,-0.21480188888118282,-0.09580566750352279,-0.08556341912603112,-0.09067311883730757,-0.1806854360218803,-0.16883425162239438,-0.039677207806153116,-0.044495301741409365
SBep19_d527-I,d,I,2.28025,153.78551622967075,359.69918431640764,104.10428503137258,98.69532037816884,14.633333333333333,10,10.029080157783444,25.06235092132288,8.201445194672411,0.19471117159127246,0.028238400919492927,-0.5615155802073415,1.6393831406831008,66.44340381811148,55.8399114208296,65.90669825363612,0.0,0.03912200793405104,65.82782282309067,1.5,4.385484047801777,0.17580906089352547,-0.4020482165925564,-0.1384545325820911,0.008745010659239556,0.049294354477342074,-0.012057138270680027,1.4623927929744454,0.09169099033456835,-0.013988505358670467,0.019669752684857822,0.10573981380780628,-0.15168693326346003,-0.20943942446294805,0.06721534371495398,-0.06995101683012088,-0.45644880413753375,0.9015064441347157,0.2288648372231928,0.09477024238878254
SBep28_c613-N,c,N,1.1175,118.67981231258051,204.3687435612782,77.63950911355111,126.06629206700066,7.428571428571429,8,11.48694503204118,27.545380180266037,7.828663776146858,0.10470857375307144,0.025989176768210498,-0.5625593743252869,-0.07965719964541164,77.86383346279143,27.633615654893216,66.18116965621036,0.0,0.03931290158787583,65.87010207077824,1.5,3.579418344519016,-0.2246937730928051,0.05883513956372372,-0.4187791631707001,-0.4571434068945983,-0.1841630010156326,-0.10828361984345426,-0.12508108487976138,-0.7132816643287739,1.9610390980372001,1.1377017570788766,-0.5400946361556173,-0.3758247549208564,-0.2890447802899707,-0.0636034155816412,-0.03353582251378977,,,,
SBep6_d642-N,d,N,2.2963125,167.44604483841806,397.4241126769032,127.44019803463229,0.0,18.666666666666668,8,8.087876899515933,21.035152577314427,6.755835153995677,0.1193510323250686,0.028002218522828703,-0.4876404877422739,0.17305917363693346,70.81436196742645,56.15626874845475,65.92555764565368,0.0,0.039095217680940465,65.82187279893259,1.3846153846153846,5.661250374241312,-0.4360628005306833,-0.05963138335923347,0.3896515372754837,0.20196271700456253,0.03620690640282592,-0.047074413009714156,-0.474779632094249,2.3578596295569048,-0.9716750385172489,-1.0898716374626545,1.1964030738103122,0.18812336433781493,-0.25097777579840036,-0.11259548528487891,-0.04917674398570179,0.12621483252624852,0.6326077364960964,-0.0508025361941928,0.07811111173893065
SBep2_d203-N,d,N,5.2748125,93.45894970815444,196.6742969776912,63.334387927452774,0.0,4.085714285714285,43,9.534588158403878,26.712811917730555,8.220081648260804,0.18539993114207168,0.030763395780106086,-0.4800580002458593,0.4139552539373757,98.34034879028357,128.8440376594663,65.86695306264129,0.0,0.0390722713502453,65.81677325424435,1.40625,6.0665663471450415,-0.2556028967005024,-0.10307232488883343,-0.33295798019507694,0.05230392986712564,-0.009841817171758504,-0.026066765947958898,-0.32570824037366536,0.13880512858160948,-0.3779535801181174,-0.32664057334274216,0.0954494492132648,-0.4341925805858092,-0.10678607646739265,-0.1215706381310741,-0.0660241497830783,-0.39530970064018583,-0.11719639359290569,0.037816409162125524,0.062486817142883434
SBep21_s116-N,s,N,0.6638125,267.2736857217109,338.23475487654133,142.67696371974438,238.82208158431087,10.23076923076923,5,6.532316140833171,28.27572800405266,5.833760118163387,0.08760213887498497,0.022627903387001283,-0.4987086039789764,0.838842975206611,67.51977466304356,16.318678091280162,66.28057447063549,0.0,0.03919762766811805,65.84459575273016,1.0,3.012898973731287,0.7719804877189812,-0.5300890965685231,,,,,0.9576365443045662,,,,,0.952092264632911,0.033292373290256,0.012618373255260926,0.15368343776994503,,,,
SBep2_d169-N,d,N,0.3573125,160.22316764559488,198.17359108088056,99.77412249129264,171.4097695839923,6.0,3,7.131867374406593,18.42506398110805,4.749246460096191,0.063288173118503,0.017261783522993963,-0.7458061334535312,-0.8743150885389,276.22904511488343,9.315591001883151,66.8663952928119,0.0,0.04036650139005332,66.09982229175228,1.0,8.396011894350185,-0.06950362087562742,-0.5570727530315229,-0.062172784501925524,0.6523411824788534,-0.052320200692148384,0.03801369390272053,-0.5000463342170064,,,,,-0.015584005319828148,-0.24572183910092468,-0.04231940383868282,-0.08653994385794872,,,,
SBep6_c741-I,c,I,3.0999375,185.65635191587631,383.1465727692935,105.71696741832187,183.7717431485738,20.82758620689655,11,13.237135839623756,35.692033621461846,8.4167190351931,0.09949318750019773,0.02447672584206613,-0.0570900075872368,-0.4062304513841373,76.01380129216669,75.76061911787836,65.91501586404182,0.0,0.039082766440869984,65.81910603283498,1.9,3.2258714893445437,0.12011346992644695,0.24888247230593125,0.16933264915496807,-0.3045034268142268,-0.12165504112891594,-0.09492103267422926,0.14137214542522122,-0.4381020920700811,0.1228857826372413,0.3746747208127473,-0.12774924518269662,0.10225437668392505,-0.029329566619343165,-0.013000373130798507,-0.05662852546583686,-0.02182105122166898,-0.19748342646234865,-0.08130539306819375,-0.07134257534036345
SBep21_c693-I,c,I,1.716125,214.72748464567832,381.2443379178698,117.6253573312283,212.82283497021805,26.384615384615394,3,12.634231562146885,27.7824528805908,8.485141552304185,0.10683479765858467,0.026790300579102408,-0.17495375663883242,-0.3765419739533432,83.28360465292846,42.11560620553792,65.9831795134081,0.0,0.0391640032357241,65.83714164225614,1.5714285714285714,4.078956952436449,0.057235763964356264,-0.23981066903117265,0.13775419096108263,-0.06270325739582397,-0.10541654220353298,0.0011146021241061534,0.26377061279172226,-0.2891005667154265,-0.5630353766508992,-0.07671876091261734,0.09242517524682697,0.18448942167820373,-0.16702651427527307,-0.09805400930484165,0.008379129166094923,0.28720965906834633,0.23146237381252555,-0.11821375714707855,0.015411677363335869
SBep21_s734-I,s,I,2.835,201.49874469234138,402.53632655006754,133.86611211001673,177.4033988528981,21.30769230769231,9,11.656761310096266,36.5262853320156,8.864903646790903,0.1550562420218836,0.02715878012265464,-0.5237731737800275,-0.3870523415977976,80.95120164005426,69.30164041742682,65.91083460618799,0.0,0.039087260612418614,65.82010477569335,1.5,5.643738977072309,-0.24262124315237074,-0.301660185178222,0.2858204246903252,-0.04676717707245089,-0.11285095542692761,-0.06250276764939056,-0.30333351519914514,0.0435736302348118,-0.20805252065391439,0.23215616945316264,-0.1363654366684765,0.2315518212624996,0.1401559966227494,0.023157076960690415,0.03362151157403878,0.14597016743017466,0.1168165421424911,-0.0596242640369297,0.06478333517298653
SBep2_d26-N,d,N,2.5739375,108.66294682408359,158.17957995691802,61.36502269024641,102.21438872562895,9.775510204081634,27,8.644677756396907,21.850088324613935,6.444348403130375,0.11461181310443655,0.025772064361003287,-0.6663705501577598,0.06832174741934995,281.3431823273232,62.9287252696231,65.92855909613446,0.0,0.03908998261548704,65.82070963248492,1.5263157894736843,7.381686618264817,-0.4749550211837396,-0.17475660301662724,-0.2909417040293082,-0.012081047764569848,-0.021777838777405446,0.03266288383787464,-0.5168217568879749,-0.18441375876736102,0.032735140469921944,0.15501262379035258,-0.12761577682562444,-0.2702826856920716,-0.1327805469314432,0.0032839519244072593,0.02543202167526733,-0.39185028706212244,0.9036877694035184,-0.04064458297675728,0.12013547901425194
SBep4_d584-N,d,N,8.4245,110.37850596887186,389.8387856478637,83.74848315354053,0.0,7.797927461139896,68,9.337895971007924,32.81488685773556,8.054502010827571,0.24342885573213616,0.029605295094759138,-0.5329187702208639,-0.29616449581783744,286.36569386310543,205.7015989916399,65.82418421507977,0.0,0.0390649052400113,65.81513559024019,1.4901960784313726,6.0537717371950865,-0.23033702611901505,-0.15843823075989394,-0.3476961595116368,-0.003350110421627282,0.17468224703546525,-0.029726023816562402,-0.3632544553065955,0.08836540071827878,-0.5508702187217266,-0.4249541463109467,0.05744308192669821,0.01972241923764577,-0.04492223762385636,0.024193585205460305,-0.03656418840680208,-0.2966871562211593,-0.16334338488400518,0.04908050913202495,-0.02544749007418819
SBep13_d508-N,d,N,2.9594375,143.15895268560467,396.4682986713591,106.13553880908243,114.22913691321295,22.26923076923077,10,8.600504401204354,30.06022820041657,6.8663197657199495,0.09258072918110584,0.024709520920966163,-0.5404084109316079,0.5082189375331991,280.43778559205384,72.33130760397762,65.90814630301621,0.0,0.03908396183624965,65.81937169758957,1.6666666666666667,5.0685307596460465,-0.08134630206448318,-0.21158950039611069,0.38641822423199224,1.010317858932367,0.3211074169510246,0.21892870301002632,-0.5335092734706015,0.16427339559096557,-0.5132164923208051,-0.39437954034379397,0.01262777296300853,-0.262939974229562,0.06466962488106069,-0.11635063084127066,-0.019412148233019257,-0.36244787657807975,0.07675004229596226,0.053927096157236155,0.1345135650331237
SBep19_d63-I,d,I,5.1405,117.867290122073,327.6748514356033,77.06644401038959,100.64938434790892,7.463414634146342,39,10.926801654219208,33.0130709159669,8.441921303901378,0.10543764747329776,0.02546072311013601,-0.4350728223259547,0.712456918657489,63.658666882291634,126.76730577368288,65.90294141344674,0.0,0.03925915583859225,65.85821922756675,1.6521739130434785,4.47427293064877,-0.2420238825553853,0.016806897388502964,-0.12478587255178562,-0.018402248194713533,0.05788090563820815,-0.03146381147939276,-0.44965587235719745,-0.31983537361219305,3.2815444385978507,1.0964162451756263,-0.04365593558142067,-0.28376026827098205,0.13016425118697628,0.006124048530895929,0.009197578017735698,-0.27866934823278355,0.038123861094191996,-0.0031922769665202015,0.014983135116549973
SBep4_c1159-N,c,N,3.2996875,167.40654956657391,348.5978436476106,93.8962276441597,169.40593937484581,9.044776119402988,18,11.552123443358415,29.34232070770907,8.312557114133174,0.12827189583470974,0.028997060302772795,-0.5319200731176911,-0.6734267482612762,279.8445719429056,80.641024177894,65.89873600033994,0.0,0.03908243554609512,65.81903249332063,1.5294117647058822,5.152003030590019,-0.2574951903850326,-0.035390008602580285,0.0029478774363295656,0.05052345892462181,-0.08721729951306423,-0.015640472236620122,-0.10260770449836853,0.20862053827315688,-0.3508159754575728,-0.278027810166229,0.27541153106444255,0.03553833482340356,-0.008616174071753233,-0.10513374373994087,0.04435614290042724,-0.06233663503212355,-0.0528697667956318,-0.028187802133771856,-0.03564977687976737
SBep14_c676-N,c,N,7.9765625,150.85277966452952,290.3434099759308,98.98424083524866,0.0,5.184615384615385,81,15.946520358854695,44.92472275819435,12.29954421710536,0.1917068959766192,0.029020960102459036,-0.3532523407746015,1.9985362205101111,127.05869356305887,195.0096255065873,65.85272795604307,0.0,0.039089502813647016,65.82060301868955,1.5555555555555556,3.384916748285994,-0.03640511798677302,-0.05076887773204509,-0.06893380266089964,-0.18898364708510243,0.14350464838018082,0.027837958749910716,-0.28817938671184706,-0.14979233169548606,2.538733305314469,1.590938975187385,-0.47964261483557113,0.4285685201567899,0.20979064207867448,0.33191625987258816,0.1329808823402194,-0.04623546618763019,-0.3861078353244703,-0.11138670416433731,0.014847981203184627
SBep6_d885-N,d,N,11.5770625,140.23639333484888,386.8394536090119,105.93934389909205,0.0,12.857142857142858,60,9.065601787530797,36.08118221414802,7.629389138498426,0.17282050200419904,0.02755620465797612,-0.4377095496706463,0.4812864565058223,72.53270376912229,282.62286300864065,65.83522172873546,0.0,0.03906109965886861,65.81428939676381,1.490566037735849,4.578017955763822,-0.049159051021353685,0.00034700871937004064,-0.17627354619675756,0.028058679297307914,0.020282553227707868,-0.0145260950327766,0.08893377705167667,0.16670948162475263,-0.428649401237585,-0.4692419707282808,0.003057052312261755,0.07577068898086145,0.01945995123218458,-0.059925327612079915,-0.037622283478140284,0.2809733914736814,-0.020414289475533365,-0.04401738444192525,0.018577572846587165
SBep4_c81-N,c,N,7.2158125,119.57905751561779,386.01446082396455,83.34886425000676,98.89567111792299,28.714285714285715,20,9.691099011479057,34.39347188774634,7.529043359196671,0.1241795851324668,0.025283243960398414,-0.3962019322002308,-0.07965719964541214,94.47211632564243,176.1941315764561,65.85290633084803,0.0,0.039065474932221726,65.81526225757896,1.7941176470588236,4.7118740959524645,-0.28697247000830123,-0.19189957674322106,-0.3189757960335951,-0.10986896364308113,-0.005910728219080081,-0.024427537159540172,-0.21322976937484897,0.8819083486771851,-0.9006850374908488,-0.6792561780878913,0.5692511295290168,-0.3375877807386011,-0.11060621822197765,-0.09092209343680388,-0.04166548470207456,-0.3304348613724021,-0.11994452312403833,0.0066711298655002405,-0.004734860182379631
SBep15_c11-I,c,I,7.870125,175.1996429609505,386.4092723156625,105.04064384841939,0.0,20.44594594594595,31,13.838072271498433,36.10219793261399,10.574609469845509,0.242951535913084,0.02684012497480286,-0.4868651636688291,0.6426282019412839,80.67128997515282,191.92091226764026,65.82050793162082,0.0,0.03904004802203433,65.80960695088174,1.5161290322580645,3.938946331856228,-0.21625557070223336,0.1628581349764716,0.0531652030005546,-0.15986407712294332,-0.036870974190652016,-0.002236402601163295,-0.29171336796541725,-0.5652773447416896,1.052993212154,1.05206097983008,-0.2858622823190259,0.003062948673076313,-0.07731825905894044,-0.07452479796751325,-0.031365133811155944,-0.02781094420962743,-0.167375049744696,-0.019440931299232606,-0.004829888332097759
