0,1,2,3,4,5
mfcc,sma[3],peakMeanAbs,pad,pad,pad
mfcc,sma[3],peakMeanMeanDist,pad,pad,pad
mfcc,sma[3],peakMeanRel,pad,pad,pad
mfcc,sma[3],minRangeRel,pad,pad,pad
mfcc,sma[3],meanRisingSlope,pad,pad,pad
mfcc,sma[3],stddevRisingSlope,pad,pad,pad
mfcc,sma[3],meanFallingSlope,pad,pad,pad
mfcc,sma[3],stddevFallingSlope,pad,pad,pad
mfcc,sma[3],linregc1,pad,pad,pad
mfcc,sma[3],linregc2,pad,pad,pad
mfcc,sma[3],linregerrQ,pad,pad,pad
mfcc,sma[3],qregc1,pad,pad,pad
mfcc,sma[3],qregc2,pad,pad,pad
mfcc,sma[3],qregc3,pad,pad,pad
mfcc,sma[3],qregerrQ,pad,pad,pad
mfcc,sma[3],centroid,pad,pad,pad
mfcc,sma[4],amean,pad,pad,pad
mfcc,sma[4],flatness,pad,pad,pad
mfcc,sma[4],rqmean,pad,pad,pad
mfcc,sma[4],meanPeakDist,pad,pad,pad
mfcc,sma[4],peakDistStddev,pad,pad,pad
mfcc,sma[4],peakRangeAbs,pad,pad,pad
mfcc,sma[4],peakRangeRel,pad,pad,pad
mfcc,sma[4],peakMeanAbs,pad,pad,pad
mfcc,sma[4],peakMeanMeanDist,pad,pad,pad
mfcc,sma[4],peakMeanRel,pad,pad,pad
mfcc,sma[4],minRangeRel,pad,pad,pad
mfcc,sma[4],meanRisingSlope,pad,pad,pad
mfcc,sma[4],stddevRisingSlope,pad,pad,pad
mfcc,sma[4],meanFallingSlope,pad,pad,pad
mfcc,sma[4],stddevFallingSlope,pad,pad,pad
mfcc,sma[4],linregc1,pad,pad,pad
mfcc,sma[4],linregc2,pad,pad,pad
mfcc,sma[4],linregerrQ,pad,pad,pad
mfcc,sma[4],qregc1,pad,pad,pad
mfcc,sma[4],qregc2,pad,pad,pad
mfcc,sma[4],qregc3,pad,pad,pad
mfcc,sma[4],qregerrQ,pad,pad,pad
mfcc,sma[4],centroid,pad,pad,pad
mfcc,sma[5],amean,pad,pad,pad
mfcc,sma[5],flatness,pad,pad,pad
mfcc,sma[5],rqmean,pad,pad,pad
mfcc,sma[5],meanPeakDist,pad,pad,pad
mfcc,sma[5],peakDistStddev,pad,pad,pad
mfcc,sma[5],peakRangeAbs,pad,pad,pad
mfcc,sma[5],peakRangeRel,pad,pad,pad
mfcc,sma[5],peakMeanAbs,pad,pad,pad
mfcc,sma[5],peakMeanMeanDist,pad,pad,pad
mfcc,sma[5],peakMeanRel,pad,pad,pad
mfcc,sma[5],minRangeRel,pad,pad,pad
mfcc,sma[5],meanRisingSlope,pad,pad,pad
mfcc,sma[5],stddevRisingSlope,pad,pad,pad
mfcc,sma[5],meanFallingSlope,pad,pad,pad
mfcc,sma[5],stddevFallingSlope,pad,pad,pad
mfcc,sma[5],linregc1,pad,pad,pad
mfcc,sma[5],linregc2,pad,pad,pad
mfcc,sma[5],linregerrQ,pad,pad,pad
mfcc,sma[5],qregc1,pad,pad,pad
mfcc,sma[5],qregc2,pad,pad,pad
mfcc,sma[5],qregc3,pad,pad,pad
mfcc,sma[5],qregerrQ,pad,pad,pad
mfcc,sma[5],centroid,pad,pad,pad
mfcc,sma[6],amean,pad,pad,pad
mfcc,sma[6],flatness,pad,pad,pad
mfcc,sma[6],rqmean,pad,pad,pad
mfcc,sma[6],meanPeakDist,pad,pad,pad
mfcc,sma[6],peakDistStddev,pad,pad,pad
mfcc,sma[6],peakRangeAbs,pad,pad,pad
mfcc,sma[6],peakRangeRel,pad,pad,pad
mfcc,sma[6],peakMeanAbs,pad,pad,pad
mfcc,sma[6],peakMeanMeanDist,pad,pad,pad
mfcc,sma[6],peakMeanRel,pad,pad,pad
mfcc,sma[6],minRangeRel,pad,pad,pad
mfcc,sma[6],meanRisingSlope,pad,pad,pad
mfcc,sma[6],stddevRisingSlope,pad,pad,pad
mfcc,sma[6],meanFallingSlope,pad,pad,pad
mfcc,sma[6],stddevFallingSlope,pad,pad,pad
mfcc,sma[6],linregc1,pad,pad,pad
mfcc,sma[6],linregc2,pad,pad,pad
mfcc,sma[6],linregerrQ,pad,pad,pad
mfcc,sma[6],qregc1,pad,pad,pad
mfcc,sma[6],qregc2,pad,pad,pad
mfcc,sma[6],qregc3,pad,pad,pad
mfcc,sma[6],qregerrQ,pad,pad,pad
mfcc,sma[6],centroid,pad,pad,pad
mfcc,sma[7],amean,pad,pad,pad
mfcc,sma[7],flatness,pad,pad,pad
mfcc,sma[7],rqmean,pad,pad,pad
mfcc,sma[7],meanPeakDist,pad,pad,pad
mfcc,sma[7],peakDistStddev,pad,pad,pad
mfcc,sma[7],peakRangeAbs,pad,pad,pad
mfcc,sma[7],peakRangeRel,pad,pad,pad
mfcc,sma[7],peakMeanAbs,pad,pad,pad
mfcc,sma[7],peakMeanMeanDist,pad,pad,pad
mfcc,sma[7],peakMeanRel,pad,pad,pad
mfcc,sma[7],minRangeRel,pad,pad,pad
mfcc,sma[7],meanRisingSlope,pad,pad,pad
mfcc,sma[7],stddevRisingSlope,pad,pad,pad
mfcc,sma[7],meanFallingSlope,pad,pad,pad
mfcc,sma[7],stddevFallingSlope,pad,pad,pad
mfcc,sma[7],linregc1,pad,pad,pad
mfcc,sma[7],linregc2,pad,pad,pad
mfcc,sma[7],linregerrQ,pad,pad,pad
mfcc,sma[7],qregc1,pad,pad,pad
mfcc,sma[7],qregc2,pad,pad,pad
mfcc,sma[7],qregc3,pad,pad,pad
mfcc,sma[7],qregerrQ,pad,pad,pad
mfcc,sma[7],centroid,pad,pad,pad
mfcc,sma[8],amean,pad,pad,pad
mfcc,sma[8],flatness,pad,pad,pad
mfcc,sma[8],rqmean,pad,pad,pad
mfcc,sma[8],meanPeakDist,pad,pad,pad
mfcc,sma[8],peakDistStddev,pad,pad,pad
mfcc,sma[8],peakRangeAbs,pad,pad,pad
mfcc,sma[8],peakRangeRel,pad,pad,pad
mfcc,sma[8],peakMeanAbs,pad,pad,pad
mfcc,sma[8],peakMeanMeanDist,pad,pad,pad
mfcc,sma[8],peakMeanRel,pad,pad,pad
mfcc,sma[8],minRangeRel,pad,pad,pad
mfcc,sma[8],meanRisingSlope,pad,pad,pad
mfcc,sma[8],stddevRisingSlope,pad,pad,pad
mfcc,sma[8],meanFallingSlope,pad,pad,pad
mfcc,sma[8],stddevFallingSlope,pad,pad,pad
mfcc,sma[8],linregc1,pad,pad,pad
mfcc,sma[8],linregc2,pad,pad,pad
mfcc,sma[8],linregerrQ,pad,pad,pad
mfcc,sma[8],qregc1,pad,pad,pad
mfcc,sma[8],qregc2,pad,pad,pad
mfcc,sma[8],qregc3,pad,pad,pad
mfcc,sma[8],qregerrQ,pad,pad,pad
mfcc,sma[8],centroid,pad,pad,pad
mfcc,sma[9],amean,pad,pad,pad
mfcc,sma[9],flatness,pad,pad,pad
mfcc,sma[9],rqmean,pad,pad,pad
mfcc,sma[9],meanPeakDist,pad,pad,pad
mfcc,sma[9],peakDistStddev,pad,pad,pad
mfcc,sma[9],peakRangeAbs,pad,pad,pad
mfcc,sma[9],peakRangeRel,pad,pad,pad
mfcc,sma[9],peakMeanAbs,pad,pad,pad
mfcc,sma[9],peakMeanMeanDist,pad,pad,pad
mfcc,sma[9],peakMeanRel,pad,pad,pad
mfcc,sma[9],minRangeRel,pad,pad,pad
mfcc,sma[9],meanRisingSlope,pad,pad,pad
mfcc,sma[9],stddevRisingSlope,pad,pad,pad
mfcc,sma[9],meanFallingSlope,pad,pad,pad
mfcc,sma[9],stddevFallingSlope,pad,pad,pad
mfcc,sma[9],linregc1,pad,pad,pad
mfcc,sma[9],linregc2,pad,pad,pad
mfcc,sma[9],linregerrQ,pad,pad,pad
mfcc,sma[9],qregc1,pad,pad,pad
mfcc,sma[9],qregc2,pad,pad,pad
mfcc,sma[9],qregc3,pad,pad,pad
mfcc,sma[9],qregerrQ,pad,pad,pad
mfcc,sma[9],centroid,pad,pad,pad
mfcc,sma[10],amean,pad,pad,pad
mfcc,sma[10],flatness,pad,pad,pad
mfcc,sma[10],rqmean,pad,pad,pad
mfcc,sma[10],meanPeakDist,pad,pad,pad
mfcc,sma[10],peakDistStddev,pad,pad,pad
mfcc,sma[10],peakRangeAbs,pad,pad,pad
mfcc,sma[10],peakRangeRel,pad,pad,pad
mfcc,sma[10],peakMeanAbs,pad,pad,pad
mfcc,sma[10],peakMeanMeanDist,pad,pad,pad
mfcc,sma[10],peakMeanRel,pad,pad,pad
mfcc,sma[10],minRangeRel,pad,pad,pad
mfcc,sma[10],meanRisingSlope,pad,pad,pad
mfcc,sma[10],stddevRisingSlope,pad,pad,pad
mfcc,sma[10],meanFallingSlope,pad,pad,pad
mfcc,sma[10],stddevFallingSlope,pad,pad,pad
mfcc,sma[10],linregc1,pad,pad,pad
mfcc,sma[10],linregc2,pad,pad,pad
mfcc,sma[10],linregerrQ,pad,pad,pad
mfcc,sma[10],qregc1,pad,pad,pad
mfcc,sma[10],qregc2,pad,pad,pad
mfcc,sma[10],qregc3,pad,pad,pad
mfcc,sma[10],qregerrQ,pad,pad,pad
mfcc,sma[10],centroid,pad,pad,pad
mfcc,sma[11],amean,pad,pad,pad
mfcc,sma[11],flatness,pad,pad,pad
mfcc,sma[11],rqmean,pad,pad,pad
mfcc,sma[11],meanPeakDist,pad,pad,pad
mfcc,sma[11],peakDistStddev,pad,pad,pad
mfcc,sma[11],peakRangeAbs,pad,pad,pad
mfcc,sma[11],peakRangeRel,pad,pad,pad
mfcc,sma[11],peakMeanAbs,pad,pad,pad
mfcc,sma[11],peakMeanMeanDist,pad,pad,pad
mfcc,sma[11],peakMeanRel,pad,pad,pad
mfcc,sma[11],minRangeRel,pad,pad,pad
mfcc,sma[11],meanRisingSlope,pad,pad,pad
mfcc,sma[11],stddevRisingSlope,pad,pad,pad
mfcc,sma[11],meanFallingSlope,pad,pad,pad
mfcc,sma[11],stddevFallingSlope,pad,pad,pad
mfcc,sma[11],linregc1,pad,pad,pad
mfcc,sma[11],linregc2,pad,pad,pad
mfcc,sma[11],linregerrQ,pad,pad,pad
mfcc,sma[11],qregc1,pad,pad,pad
mfcc,sma[11],qregc2,pad,pad,pad
mfcc,sma[11],qregc3,pad,pad,pad
mfcc,sma[11],qregerrQ,pad,pad,pad
mfcc,sma[11],centroid,pad,pad,pad
mfcc,sma[12],amean,pad,pad,pad
mfcc,sma[12],flatness,pad,pad,pad
mfcc,sma[12],rqmean,pad,pad,pad
mfcc,sma[12],meanPeakDist,pad,pad,pad
mfcc,sma[12],peakDistStddev,pad,pad,pad
mfcc,sma[12],peakRangeAbs,pad,pad,pad
mfcc,sma[12],peakRangeRel,pad,pad,pad
mfcc,sma[12],peakMeanAbs,pad,pad,pad
mfcc,sma[12],peakMeanMeanDist,pad,pad,pad
mfcc,sma[12],peakMeanRel,pad,pad,pad
mfcc,sma[12],minRangeRel,pad,pad,pad
mfcc,sma[12],meanRisingSlope,pad,pad,pad
mfcc,sma[12],stddevRisingSlope,pad,pad,pad
mfcc,sma[12],meanFallingSlope,pad,pad,pad
mfcc,sma[12],stddevFallingSlope,pad,pad,pad
mfcc,sma[12],linregc1,pad,pad,pad
mfcc,sma[12],linregc2,pad,pad,pad
mfcc,sma[12],linregerrQ,pad,pad,pad
mfcc,sma[12],qregc1,pad,pad,pad
mfcc,sma[12],qregc2,pad,pad,pad
mfcc,sma[12],qregc3,pad,pad,pad
mfcc,sma[12],qregerrQ,pad,pad,pad
mfcc,sma[12],centroid,pad,pad,pad
mfcc,sma[13],amean,pad,pad,pad
mfcc,sma[13],flatness,pad,pad,pad
mfcc,sma[13],rqmean,pad,pad,pad
mfcc,sma[13],meanPeakDist,pad,pad,pad
mfcc,sma[13],peakDistStddev,pad,pad,pad
mfcc,sma[13],peakRangeAbs,pad,pad,pad
mfcc,sma[13],peakRangeRel,pad,pad,pad
mfcc,sma[13],peakMeanAbs,pad,pad,pad
mfcc,sma[13],peakMeanMeanDist,pad,pad,pad
mfcc,sma[13],peakMeanRel,pad,pad,pad
mfcc,sma[13],minRangeRel,pad,pad,pad
mfcc,sma[13],meanRisingSlope,pad,pad,pad
mfcc,sma[13],stddevRisingSlope,pad,pad,pad
mfcc,sma[13],meanFallingSlope,pad,pad,pad
mfcc,sma[13],stddevFallingSlope,pad,pad,pad
mfcc,sma[13],linregc1,pad,pad,pad
mfcc,sma[13],linregc2,pad,pad,pad
mfcc,sma[13],linregerrQ,pad,pad,pad
mfcc,sma[13],qregc1,pad,pad,pad
mfcc,sma[13],qregc2,pad,pad,pad
mfcc,sma[13],qregc3,pad,pad,pad
mfcc,sma[13],qregerrQ,pad,pad,pad
mfcc,sma[13],centroid,pad,pad,pad
mfcc,sma[14],amean,pad,pad,pad
mfcc,sma[14],flatness,pad,pad,pad
mfcc,sma[14],rqmean,pad,pad,pad
mfcc,sma[14],meanPeakDist,pad,pad,pad
mfcc,sma[14],peakDistStddev,pad,pad,pad
mfcc,sma[14],peakRangeAbs,pad,pad,pad
mfcc,sma[14],peakRangeRel,pad,pad,pad
mfcc,sma[14],peakMeanAbs,pad,pad,pad
mfcc,sma[14],peakMeanMeanDist,pad,pad,pad
mfcc,sma[14],peakMeanRel,pad,pad,pad
mfcc,sma[14],minRangeRel,pad,pad,pad
mfcc,sma[14],meanRisingSlope,pad,pad,pad
mfcc,sma[14],stddevRisingSlope,pad,pad,pad
mfcc,sma[14],meanFallingSlope,pad,pad,pad
mfcc,sma[14],stddevFallingSlope,pad,pad,pad
mfcc,sma[14],linregc1,pad,pad,pad
mfcc,sma[14],linregc2,pad,pad,pad
mfcc,sma[14],linregerrQ,pad,pad,pad
mfcc,sma[14],qregc1,pad,pad,pad
mfcc,sma[14],qregc2,pad,pad,pad
mfcc,sma[14],qregc3,pad,pad,pad
mfcc,sma[14],qregerrQ,pad,pad,pad
mfcc,sma[14],centroid,pad,pad,pad
audspec,lengthL1norm,sma,de,flatness,pad
audspec,lengthL1norm,sma,de,posamean,pad
audspec,lengthL1norm,sma,de,rqmean,pad
audspec,lengthL1norm,sma,de,meanPeakDist,pad
audspec,lengthL1norm,sma,de,peakDistStddev,pad
audspec,lengthL1norm,sma,de,peakRangeAbs,pad
audspec,lengthL1norm,sma,de,peakRangeRel,pad
audspec,lengthL1norm,sma,de,peakMeanAbs,pad
audspec,lengthL1norm,sma,de,peakMeanMeanDist,pad
audspec,lengthL1norm,sma,de,peakMeanRel,pad
audspec,lengthL1norm,sma,de,minRangeRel,pad
audspec,lengthL1norm,sma,de,meanRisingSlope,pad
audspec,lengthL1norm,sma,de,stddevRisingSlope,pad
audspec,lengthL1norm,sma,de,meanFallingSlope,pad
audspec,lengthL1norm,sma,de,stddevFallingSlope,pad
audspecRasta,lengthL1norm,sma,de,flatness,pad
audspecRasta,lengthL1norm,sma,de,posamean,pad
audspecRasta,lengthL1norm,sma,de,rqmean,pad
audspecRasta,lengthL1norm,sma,de,meanPeakDist,pad
audspecRasta,lengthL1norm,sma,de,peakDistStddev,pad
audspecRasta,lengthL1norm,sma,de,peakRangeAbs,pad
audspecRasta,lengthL1norm,sma,de,peakRangeRel,pad
audspecRasta,lengthL1norm,sma,de,peakMeanAbs,pad
audspecRasta,lengthL1norm,sma,de,peakMeanMeanDist,pad
audspecRasta,lengthL1norm,sma,de,peakMeanRel,pad
audspecRasta,lengthL1norm,sma,de,minRangeRel,pad
audspecRasta,lengthL1norm,sma,de,meanRisingSlope,pad
audspecRasta,lengthL1norm,sma,de,stddevRisingSlope,pad
audspecRasta,lengthL1norm,sma,de,meanFallingSlope,pad
audspecRasta,lengthL1norm,sma,de,stddevFallingSlope,pad
pcm,RMSenergy,sma,de,flatness,pad
pcm,RMSenergy,sma,de,posamean,pad
pcm,RMSenergy,sma,de,rqmean,pad
pcm,RMSenergy,sma,de,meanPeakDist,pad
pcm,RMSenergy,sma,de,peakDistStddev,pad
pcm,RMSenergy,sma,de,peakRangeAbs,pad
pcm,RMSenergy,sma,de,peakRangeRel,pad
pcm,RMSenergy,sma,de,peakMeanAbs,pad
pcm,RMSenergy,sma,de,peakMeanMeanDist,pad
pcm,RMSenergy,sma,de,peakMeanRel,pad
pcm,RMSenergy,sma,de,minRangeRel,pad
pcm,RMSenergy,sma,de,meanRisingSlope,pad
pcm,RMSenergy,sma,de,stddevRisingSlope,pad
pcm,RMSenergy,sma,de,meanFallingSlope,pad
pcm,RMSenergy,sma,de,stddevFallingSlope,pad
pcm,zcr,sma,de,flatness,pad
pcm,zcr,sma,de,posamean,pad
pcm,zcr,sma,de,rqmean,pad
pcm,zcr,sma,de,meanPeakDist,pad
pcm,zcr,sma,de,peakDistStddev,pad
pcm,zcr,sma,de,peakRangeAbs,pad
pcm,zcr,sma,de,peakRangeRel,pad
pcm,zcr,sma,de,peakMeanAbs,pad
pcm,zcr,sma,de,peakMeanMeanDist,pad
pcm,zcr,sma,de,peakMeanRel,pad
pcm,zcr,sma,de,minRangeRel,pad
pcm,zcr,sma,de,meanRisingSlope,pad
pcm,zcr,sma,de,stddevRisingSlope,pad
pcm,zcr,sma,de,meanFallingSlope,pad
pcm,zcr,sma,de,stddevFallingSlope,pad
audSpec,Rfilt,sma,de[0],flatness,pad
audSpec,Rfilt,sma,de[0],posamean,pad
audSpec,Rfilt,sma,de[0],rqmean,pad
audSpec,Rfilt,sma,de[0],meanPeakDist,pad
audSpec,Rfilt,sma,de[0],peakDistStddev,pad
audSpec,Rfilt,sma,de[0],peakRangeAbs,pad
audSpec,Rfilt,sma,de[0],peakRangeRel,pad
audSpec,Rfilt,sma,de[0],peakMeanAbs,pad
audSpec,Rfilt,sma,de[0],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[0],peakMeanRel,pad
audSpec,Rfilt,sma,de[0],minRangeRel,pad
audSpec,Rfilt,sma,de[0],meanRisingSlope,pad
audSpec,Rfilt,sma,de[0],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[0],meanFallingSlope,pad
audSpec,Rfilt,sma,de[0],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[1],flatness,pad
audSpec,Rfilt,sma,de[1],posamean,pad
audSpec,Rfilt,sma,de[1],rqmean,pad
audSpec,Rfilt,sma,de[1],meanPeakDist,pad
audSpec,Rfilt,sma,de[1],peakDistStddev,pad
audSpec,Rfilt,sma,de[1],peakRangeAbs,pad
audSpec,Rfilt,sma,de[1],peakRangeRel,pad
audSpec,Rfilt,sma,de[1],peakMeanAbs,pad
audSpec,Rfilt,sma,de[1],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[1],peakMeanRel,pad
audSpec,Rfilt,sma,de[1],minRangeRel,pad
audSpec,Rfilt,sma,de[1],meanRisingSlope,pad
audSpec,Rfilt,sma,de[1],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[1],meanFallingSlope,pad
audSpec,Rfilt,sma,de[1],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[2],flatness,pad
audSpec,Rfilt,sma,de[2],posamean,pad
audSpec,Rfilt,sma,de[2],rqmean,pad
audSpec,Rfilt,sma,de[2],meanPeakDist,pad
audSpec,Rfilt,sma,de[2],peakDistStddev,pad
audSpec,Rfilt,sma,de[2],peakRangeAbs,pad
audSpec,Rfilt,sma,de[2],peakRangeRel,pad
audSpec,Rfilt,sma,de[2],peakMeanAbs,pad
audSpec,Rfilt,sma,de[2],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[2],peakMeanRel,pad
audSpec,Rfilt,sma,de[2],minRangeRel,pad
audSpec,Rfilt,sma,de[2],meanRisingSlope,pad
audSpec,Rfilt,sma,de[2],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[2],meanFallingSlope,pad
audSpec,Rfilt,sma,de[2],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[3],flatness,pad
audSpec,Rfilt,sma,de[3],posamean,pad
audSpec,Rfilt,sma,de[3],rqmean,pad
audSpec,Rfilt,sma,de[3],meanPeakDist,pad
audSpec,Rfilt,sma,de[3],peakDistStddev,pad
audSpec,Rfilt,sma,de[3],peakRangeAbs,pad
audSpec,Rfilt,sma,de[3],peakRangeRel,pad
audSpec,Rfilt,sma,de[3],peakMeanAbs,pad
audSpec,Rfilt,sma,de[3],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[3],peakMeanRel,pad
audSpec,Rfilt,sma,de[3],minRangeRel,pad
audSpec,Rfilt,sma,de[3],meanRisingSlope,pad
audSpec,Rfilt,sma,de[3],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[3],meanFallingSlope,pad
audSpec,Rfilt,sma,de[3],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[4],flatness,pad
audSpec,Rfilt,sma,de[4],posamean,pad
audSpec,Rfilt,sma,de[4],rqmean,pad
audSpec,Rfilt,sma,de[4],meanPeakDist,pad
audSpec,Rfilt,sma,de[4],peakDistStddev,pad
audSpec,Rfilt,sma,de[4],peakRangeAbs,pad
audSpec,Rfilt,sma,de[4],peakRangeRel,pad
audSpec,Rfilt,sma,de[4],peakMeanAbs,pad
audSpec,Rfilt,sma,de[4],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[4],peakMeanRel,pad
audSpec,Rfilt,sma,de[4],minRangeRel,pad
audSpec,Rfilt,sma,de[4],meanRisingSlope,pad
audSpec,Rfilt,sma,de[4],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[4],meanFallingSlope,pad
audSpec,Rfilt,sma,de[4],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[5],flatness,pad
audSpec,Rfilt,sma,de[5],posamean,pad
audSpec,Rfilt,sma,de[5],rqmean,pad
audSpec,Rfilt,sma,de[5],meanPeakDist,pad
audSpec,Rfilt,sma,de[5],peakDistStddev,pad
audSpec,Rfilt,sma,de[5],peakRangeAbs,pad
audSpec,Rfilt,sma,de[5],peakRangeRel,pad
audSpec,Rfilt,sma,de[5],peakMeanAbs,pad
audSpec,Rfilt,sma,de[5],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[5],peakMeanRel,pad
audSpec,Rfilt,sma,de[5],minRangeRel,pad
audSpec,Rfilt,sma,de[5],meanRisingSlope,pad
audSpec,Rfilt,sma,de[5],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[5],meanFallingSlope,pad
audSpec,Rfilt,sma,de[5],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[6],flatness,pad
audSpec,Rfilt,sma,de[6],posamean,pad
audSpec,Rfilt,sma,de[6],rqmean,pad
audSpec,Rfilt,sma,de[6],meanPeakDist,pad
audSpec,Rfilt,sma,de[6],peakDistStddev,pad
audSpec,Rfilt,sma,de[6],peakRangeAbs,pad
audSpec,Rfilt,sma,de[6],peakRangeRel,pad
audSpec,Rfilt,sma,de[6],peakMeanAbs,pad
audSpec,Rfilt,sma,de[6],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[6],peakMeanRel,pad
audSpec,Rfilt,sma,de[6],minRangeRel,pad
audSpec,Rfilt,sma,de[6],meanRisingSlope,pad
audSpec,Rfilt,sma,de[6],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[6],meanFallingSlope,pad
audSpec,Rfilt,sma,de[6],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[7],flatness,pad
audSpec,Rfilt,sma,de[7],posamean,pad
audSpec,Rfilt,sma,de[7],rqmean,pad
audSpec,Rfilt,sma,de[7],meanPeakDist,pad
audSpec,Rfilt,sma,de[7],peakDistStddev,pad
audSpec,Rfilt,sma,de[7],peakRangeAbs,pad
audSpec,Rfilt,sma,de[7],peakRangeRel,pad
audSpec,Rfilt,sma,de[7],peakMeanAbs,pad
audSpec,Rfilt,sma,de[7],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[7],peakMeanRel,pad
audSpec,Rfilt,sma,de[7],minRangeRel,pad
audSpec,Rfilt,sma,de[7],meanRisingSlope,pad
audSpec,Rfilt,sma,de[7],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[7],meanFallingSlope,pad
audSpec,Rfilt,sma,de[7],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[8],flatness,pad
audSpec,Rfilt,sma,de[8],posamean,pad
audSpec,Rfilt,sma,de[8],rqmean,pad
audSpec,Rfilt,sma,de[8],meanPeakDist,pad
audSpec,Rfilt,sma,de[8],peakDistStddev,pad
audSpec,Rfilt,sma,de[8],peakRangeAbs,pad
audSpec,Rfilt,sma,de[8],peakRangeRel,pad
audSpec,Rfilt,sma,de[8],peakMeanAbs,pad
audSpec,Rfilt,sma,de[8],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[8],peakMeanRel,pad
audSpec,Rfilt,sma,de[8],minRangeRel,pad
audSpec,Rfilt,sma,de[8],meanRisingSlope,pad
audSpec,Rfilt,sma,de[8],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[8],meanFallingSlope,pad
audSpec,Rfilt,sma,de[8],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[9],flatness,pad
audSpec,Rfilt,sma,de[9],posamean,pad
audSpec,Rfilt,sma,de[9],rqmean,pad
audSpec,Rfilt,sma,de[9],meanPeakDist,pad
audSpec,Rfilt,sma,de[9],peakDistStddev,pad
audSpec,Rfilt,sma,de[9],peakRangeAbs,pad
audSpec,Rfilt,sma,de[9],peakRangeRel,pad
audSpec,Rfilt,sma,de[9],peakMeanAbs,pad
audSpec,Rfilt,sma,de[9],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[9],peakMeanRel,pad
audSpec,Rfilt,sma,de[9],minRangeRel,pad
audSpec,Rfilt,sma,de[9],meanRisingSlope,pad
audSpec,Rfilt,sma,de[9],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[9],meanFallingSlope,pad
audSpec,Rfilt,sma,de[9],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[10],flatness,pad
audSpec,Rfilt,sma,de[10],posamean,pad
audSpec,Rfilt,sma,de[10],rqmean,pad
audSpec,Rfilt,sma,de[10],meanPeakDist,pad
audSpec,Rfilt,sma,de[10],peakDistStddev,pad
audSpec,Rfilt,sma,de[10],peakRangeAbs,pad
audSpec,Rfilt,sma,de[10],peakRangeRel,pad
audSpec,Rfilt,sma,de[10],peakMeanAbs,pad
audSpec,Rfilt,sma,de[10],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[10],peakMeanRel,pad
audSpec,Rfilt,sma,de[10],minRangeRel,pad
audSpec,Rfilt,sma,de[10],meanRisingSlope,pad
audSpec,Rfilt,sma,de[10],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[10],meanFallingSlope,pad
audSpec,Rfilt,sma,de[10],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[11],flatness,pad
audSpec,Rfilt,sma,de[11],posamean,pad
audSpec,Rfilt,sma,de[11],rqmean,pad
audSpec,Rfilt,sma,de[11],meanPeakDist,pad
audSpec,Rfilt,sma,de[11],peakDistStddev,pad
audSpec,Rfilt,sma,de[11],peakRangeAbs,pad
audSpec,Rfilt,sma,de[11],peakRangeRel,pad
audSpec,Rfilt,sma,de[11],peakMeanAbs,pad
audSpec,Rfilt,sma,de[11],peakMeanMeanDist,pad
audSpec,Rfilt,sma,de[11],peakMeanRel,pad
audSpec,Rfilt,sma,de[11],minRangeRel,pad
audSpec,Rfilt,sma,de[11],meanRisingSlope,pad
audSpec,Rfilt,sma,de[11],stddevRisingSlope,pad
audSpec,Rfilt,sma,de[11],meanFallingSlope,pad
audSpec,Rfilt,sma,de[11],stddevFallingSlope,pad
audSpec,Rfilt,sma,de[12],flatness,pad
audSpec,Rfilt,sma,de[12],posamean,pad
audSpec,Rfilt,sma,de[12],rqmean,pad
audSpec,Rfilt,sma,de[12],meanPeakDist,pad
audSpec,Rfilt,sma,de[12],peakDistStddev,pad
