fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6,Avg. Word Dur.,stressedVowels_F0,sonorants_F0,f0globalMean,f0globalSD,hnrglobalRange,sonorants_F1,hnrglobalMean,hnrglobalSD,sonorants_F2,Avg. Voca. Dur.,SyllPerSecond,stops_duration,Avg. Cons. Dur.,fricatives_CoG,unstressedVowels_F1,fricatives_Ske,fricatives_Kur,rmsSD,Intensity,totalPauses,rmsRange,duration,sound2silenceRatio
SBep6_c909-N,c,N,-1.5895582905617616,1.330797870064176,-0.2213367969016311,0.7685401991911174,0.643319264589989,-1.2210638008273262,-0.5740843132878574,-0.4194498090566214,0.8460480105889127,0.012207097344347865,0.15642158783930013,-0.8863068505480509,-0.41801426880694637,0.22873905015539656,0.29368836821372096,-0.3584457522969762,-0.5105228290735753,0.6667720338232135,-0.17995147121745916,-0.4684022384396304,-0.9465248063733486,-0.7095027456015257,0.8773542556841254,0.49640772936186134,0.6666848046527096,-0.1615186737959701,-0.15367349978747502,0.368709968631368,-0.5654959755220826,-0.499568931646425
SBep21_d1037-I,d,I,-0.8509386528166162,-1.136327559242215,1.285127703779523,-0.7272408354054178,1.5388990996828602,-0.28768164276783353,0.49127183797758117,-0.502739406620196,-0.8274738186350109,-0.32344811282378644,0.32231520901230937,-0.5801386099280572,-0.2440736908942134,-2.018410247553941,-1.3005470421018437,-0.9868381007449809,0.2716432926223828,-1.2767648705994734,0.19334663446405057,0.12410208030463737,-0.7629151145294437,0.17665662887671224,-0.026460630638470203,-0.37515452417496226,-1.2304944458447173,-0.3611589863401961,-0.6644099576944401,-0.5867062728028914,-0.9593176629871845,-0.6252457859095535
SBep23_d793-I,d,I,3.099881903109058,-1.6751222818238671,-1.1369507579205531,0.6623925365270896,-1.6367119181698395,-1.1012589715293934,-0.08335739329161358,1.3283646814565282,0.8585517081108105,0.5393696842796928,0.7647754757803766,-0.863470465131369,-0.2070306982479127,-0.26211145296019955,0.0474358753569261,0.9561809721341524,-0.3075501398448605,-0.2404436254062528,0.3862859846721138,0.09287851801567118,0.7802128632129435,2.1885712013998693,-0.3071757680197319,-0.38903980285257866,1.2759559023858549,0.4441321174044214,-0.7920940721711813,2.2081125966908033,-0.5936225370825646,1.0546331969625307
SBep21_c188-I,c,I,0.27075255794390407,-0.9116246781591854,0.8442904403835326,-0.1468375937863156,0.9212760798293332,-1.668843958306715,-0.13165259400061,0.003266641937036579,0.12673241790385917,0.16717448599198714,0.25044352035691225,-1.1353446328452044,0.17887662475771315,-0.807656165345903,-0.6799463946104445,0.14277581478947332,0.6515955972603776,-1.2190770707046705,-0.008255372081220739,-0.04403936541573548,-0.042360815494355754,0.17665662887671224,0.03164022629762083,0.0037167925072660543,1.1290663326090224,0.6576143457002168,-0.5367258432176989,-0.6558515921058973,-0.9740411332106077,-0.8414540520345845
SBep13_c409-N,c,N,0.041311841316703346,-2.2431339137258197,1.2658456428256444,-2.4455553311724483,-0.9261400454466215,-2.778954117577846,0.3573508852116111,-0.8026255493482259,0.046501675632364896,-0.5441192427615447,0.5269855011357623,-1.4283869452305318,-0.24007108993442197,-1.2935604602367285,-0.9141894191985022,-0.3542796953257565,-0.2377807494237699,-1.2892978840051785,0.5347163537500484,0.38225242975826823,5.462251267109881,0.17665662887671224,-2.4055784663238,-0.0814598026980852,1.9837786270759008,0.952259271398919,-0.6644099576944401,1.106412657083779,-0.9559544337483313,-0.48808576729750974
SBep21_c724-N,c,N,-1.2349861830784152,0.9269701489900319,3.3640142531916415,1.7209503271900308,2.1514305651855006,-0.7560802012131961,0.3340650052491249,-0.757954933098431,0.12673241790385917,-0.6111037991762034,-0.23344137512441948,-0.8246561340853016,0.17887662475771315,-0.24637716509107357,0.03633018336869979,0.14277581478947332,0.2563172209563125,-1.048910871618669,1.3463867019201528,1.329112090192835,-1.5407403475285428,0.17665662887671224,3.442355303185246,0.7748528962794293,0.8200439554221466,0.8601981781188006,-0.6644099576944401,-0.6176949582710838,-0.8540610442156729,-0.7800558534282629
SBep3_c1219-N,c,N,-3.37910074768426,0.4977581915219727,0.4940267101494515,-1.0117101137780344,1.954577525420947,1.0817991081623473,-0.6066845452353387,-0.9176344646848537,-0.8870392285108355,-1.0875053947351236,-1.829028996521322,-0.27119286626387223,-0.8654759424627827,1.2119030172624288,0.12414113728787822,-0.7369822793030466,-0.1073388852434283,-0.0851121094889602,0.09301325749885572,-0.14651335464025544,-0.9039442749037377,-0.5407963965280986,0.17933439784736113,-0.14800045673060155,-1.7663676265278618,0.18198925474988395,-0.7920940721711813,-0.9700536537254969,-0.8344297505844417,-0.3037171841399256
SBep4_c173-I,c,I,1.5495421735658863,1.656800456630857,4.164959234034064,0.07059402848390378,-0.45807225407979285,0.16322958344810387,1.7467417229733189,-0.012317890776476426,0.0037773575774241635,0.13674805549598554,-0.027075429658655174,-0.15387998245566187,0.3282600149349255,0.041200724183721615,0.6397699299898869,0.17059573312438822,-0.15477229039991489,-1.3754853832274778,5.491839090847346,1.0353533210825434,-1.1702247094849458,-0.8045463195980943,1.4994748978852595,0.38847888465919095,1.2728079418820315,-0.3012282646365396,-0.5367258432176989,1.789957763572238,-0.3388890632509181,1.1144911396319892
SBep13_d406-N,d,N,-1.4032838910879635,-5.243335555231284,-2.0063652925148188,2.6426830127953265,1.0141687481157846,1.4514468884758738,-0.9642035175397874,-1.054660382316362,-0.7281120333901169,-1.0072560312985794,-1.2592376753435777,-1.3371586081950158,1.0854229075366173,-0.9822633262912239,-1.5369280165021566,-0.1396705489058716,-0.7636790808132159,2.931219490955711,-0.4367873322263587,-0.5844326024065155,0.32972761750383706,4.111581820556164,-0.12705467695526135,0.07237223475909944,-1.206321334400235,0.5772459474025066,-0.7282520149328108,-1.1498592683850617,-0.9189090865025946,-0.20674824074908552
SBep21_c1453-I,c,I,0.5407851285085391,1.1490479588649443,1.1988011422060483,-0.09601707569732479,0.5641748839437762,-0.22945878048821933,0.7881396645176159,0.02067777712334057,1.4823653104741843,0.18967905524203002,-0.41654525476481785,0.6512636454473488,-1.0553376799491727,0.2130740356001383,0.12064205418915912,1.4828976014726662,1.7425639158595985,-1.1328339520273696,0.2550985013773378,-0.08502896110554346,-1.2390759569463279,-0.9404587114630001,1.0881077787844429,-0.4776313349513189,0.7072103367994848,0.9425272192536527,-0.6644099576944401,1.0885588677096303,-0.4962134532017101,0.16071301841620325
SBep15_d52-I,d,I,1.5072414158344336,-2.3932665172545016,-0.017448190455897298,1.5682318713675627,-3.412622193378074,-0.2602346114746711,-0.0998539262467098,-0.5199496136458076,-0.16552080498497979,-0.034327509411200066,0.6166323501158422,0.03287678081054516,0.7503125143057171,-0.8390707972833426,-0.30426918269002895,0.5275089760761745,-0.49580137551288417,-0.20945410220771102,-0.3293988810411856,-0.3564163782982818,0.06547278140875615,1.0774305138201399,-0.28172870572181746,-0.5331628069853038,1.3473032770600017,-0.6321291907608916,-0.025989385310733762,0.44007790467714175,0.6363726775889315,1.0658565612130546
SBep3_d679-N,d,N,-1.5195088143187951,-2.375453095885352,0.464388496309255,-1.586936507735088,1.416914471329477,-0.7627134062179416,-0.25221773756808735,-0.8133146816010826,0.12673241790385917,-0.5622395686845133,0.08796597340350461,-1.4990611279343842,0.17887662475771315,-1.3656165747088729,-1.5188412412734942,0.14277581478947332,0.48503034668926126,-0.27860859785424796,-0.23470012170028978,-0.17857530923125792,0.23141194092623807,0.17665662887671224,-0.783744737946921,-0.7336390222616257,-0.9182292204141954,0.8078836521555138,-0.6644099576944401,-0.9371597022150617,-0.9006978229944349,-0.5379468756546416
SBep6_d430-I,d,I,0.6346928271470326,-2.5705751631112195,0.44578281935150754,0.568680817041983,-0.17002289620490135,0.43347586693191803,0.4072617164469971,0.03693907712084988,-0.06882273329817729,-0.12180031027379776,-0.5965207729209089,-1.3168272245729287,3.5088197941259605,-0.23506966370802454,-0.2305796948251575,2.006395242976282,0.39967552506250914,-0.5619101687926358,-0.042518030545463194,-0.12122590910866722,0.26928832817887977,-0.08252069721471174,-0.5465900830172685,-0.5442741241028611,-0.5672583156636782,-0.023272845934408416,-0.7920940721711813,-0.08373305982460472,-0.7224964989535775,0.44287077098955047
SBep2_d151-I,d,I,-1.0870624052113091,-3.140472102761651,1.266139653181921,-2.3322312143068284,-0.8807749486694356,-2.9945344736360475,0.20563742477359556,-0.7353658375701074,-0.8721967183764004,-0.7737516195197983,0.19621006168612698,-1.585127671868462,-0.43507234760775815,-1.142992311442253,-0.9481224663251563,0.4194969977718087,0.3427723106446751,-1.0388395852568113,-0.3926913332589471,-0.020864458894133332,2.184329529913421,0.17665662887671224,-3.8225471092927528,-0.06265379324055394,1.867543894712503,0.30712741412486405,-0.47288378597932823,0.14011865255919567,-0.8570007556985222,-1.1128743002816726
SBep2_c123-N,c,N,-3.380476477046407,1.4190221492531645,-0.18963810313407767,0.508986514802567,-3.282617372303174,0.9643425501048907,-0.666118981711019,-0.8825363270519889,-0.554414306334895,-0.8719731526470319,-0.6476539427392349,0.508153111978304,-0.06591598625719297,-0.01616490438712076,-0.17156997323327636,-0.16281937822086323,-0.42865147222813055,1.0032177138114342,-0.32773185475639793,-0.45393532231381567,-0.6745416421327364,-0.22131328751087592,0.3138097316307524,0.05653183387295349,-0.35063644220501355,-0.9235759883497479,3.35763964832291,0.8648221425412316,3.7140263848495776,-0.588153342338057
SBep23_o1232-N,o,N,3.7030218715102947,2.118774958184531,-0.9443418481883936,1.0109555938755075,0.5156433386340218,0.011799416127183604,0.7504379790424117,1.5828351416649347,1.4116985002424827,1.8216719016852245,1.6444512140235161,0.8610659130294607,-0.3714672440336014,1.4202950575297548,1.7281069209627338,0.386280713609702,0.6146802238869904,-0.9949288150142245,-0.21203340176363658,-0.1881552521982067,-1.1748280107158795,0.5233384651942221,1.7039584952223867,-0.24139271597300943,0.11646953613247975,0.035394391874175646,-0.6005679004560694,-0.7610526456531678,-0.7172648090264728,1.0250821166800077
SBep3_d988-I,d,I,2.4965009227387127,-0.9885069983999597,-1.6547608361392923,-0.35251243434679463,-0.6010501819979661,2.815289407625877,-0.10351982245895383,-0.07985987498755477,2.049858491019732,0.9834107559062583,-0.44008352816614554,0.7178333948306056,1.4447232887516541,0.08975641827408558,-0.0555523709253403,0.7794297177472236,0.6130625791293891,-0.6186285646872665,-0.26683769355834863,0.17316767818729853,0.9895449742358464,0.8069724416106342,-0.7255357637061595,-0.6455708924631683,-1.5964632138455166,-0.5161683989816532,-0.855936129409552,0.27863105614276124,-0.08557561954234301,3.6724734611208385
SBep21_s505-I,s,I,0.9844932826825309,2.1322478585554605,0.8443924895000438,1.851018276980917,0.5015542659056978,-0.7059072122822612,-0.2130117280100106,-0.4602733612408699,0.13333339699715177,1.095677355719878,1.4546261723136629,1.0027276197628732,0.2392887755333652,0.5341662930629137,1.2295658122504731,-0.052237758678944014,0.6766434517617759,-1.2334139974953322,-0.17592415763298988,0.05697808102939493,-1.2367143939184269,0.17665662887671224,1.4331347612045882,1.022319356500058,1.0418146599850082,-0.2775238973244475,-0.40904172874095757,-0.1370073752634325,-0.4375188747814305,0.12626352536945742
SBep3_f113-I,f,I,1.5004776883031476,0.698785844066853,-1.1549791282999577,-0.9822999614645184,1.822560186469999,0.9356092628805917,-0.1995173411697426,0.7979051861716081,1.3033271661905679,1.3955233637135103,-0.5995275060964558,0.14273507117420373,-0.3297225103613778,1.8274265184650447,0.05598613107062513,-1.0306113685760803,0.17121514030175092,-0.6704653182351314,0.09301325749885572,0.17133371790446944,0.9752988839349885,0.17665662887671224,-0.3284315072585857,-0.454780222735029,-1.9578810354451281,0.6023984323827336,-0.7920940721711813,-1.3386476022379008,-0.9440211981526972,-0.28548993914164744
SBep27_c155-I,c,I,-1.9906946391669809,2.130739885182638,-1.242618421232044,0.17880450303676765,1.4768601320299073,1.0168059139544081,-0.6524095458889488,0.19570159207665547,0.1583478255485622,0.40317507000726616,-1.0653464735607883,1.3189138464895138,0.12360548893536676,0.44007334949432303,-0.010331855167657403,-0.6015502798516064,-0.7349193226984985,1.0761142549510894,-0.25029900561743157,-0.35891398685107917,-1.14905953322953,-0.5873403383887291,0.9539297807404904,0.3365773863387951,-0.9885237905211939,-0.3326314224215574,-0.40904172874095757,-0.48001583701607575,-0.4458397530464446,0.11095263957090364
SBep14_c311-I,c,I,-1.0018777296500236,2.470483536340423,0.06577550248054126,-0.9284920951197264,1.6948716840456641,0.9470752850422224,-0.35674943363798134,0.08225592546364238,-0.049019242002950374,0.27957263635663937,-0.0972527071792358,1.1125924596979235,-1.249096596123251,0.30442003822084407,0.05826428275413096,-1.7402453090748198,0.019150195173873088,-0.5109730353004037,0.5667278328268689,0.1455375146496269,-0.8001466753429177,-0.7166911835565049,0.3987540906304492,0.11260383405407509,-1.172842864648173,-0.129182076953201,-0.6005679004560694,-0.6618569969484439,-0.6190336024427875,0.05966117214574872
SBep23_c1033-N,c,N,-1.1582170324228085,2.644611635816564,-0.48444924140692297,-0.30601368986393623,2.123227641654982,1.0146223730030715,-0.4692978534566671,-0.09887714736674137,0.31439867543218586,0.67008106016198,-0.668793280583287,0.029134572196257588,-0.9577986133583153,0.7690486609272023,-0.1407399539642037,-0.2810489186926348,-0.7450546656806538,0.3189036609643697,0.48444832447348835,0.06429028033589974,-0.9691673307717394,-0.392007263215963,0.8642581261372149,0.6240374134969042,-1.358309323054307,-0.01369309206955154,-0.7282520149328108,-0.48781998848257385,-0.5614850132446356,1.400894768099053
SBep16_c303-I,c,I,0.4810056789934764,2.2633394006617307,-0.534279335062724,-0.11650269090288588,2.0907939090589425,-0.20189984792606766,-0.054032994125654044,0.6369507343489764,0.46323496239320505,0.8346698071676587,0.04838540774338121,0.2322209849065609,-0.8470919880854726,0.9550421533769198,0.5690163675487051,-0.1391960300137277,0.17726154569549854,-0.32382813381354036,0.024831962614375622,-0.060435203691658265,-0.8569945543447912,-0.4526281467564071,1.530295244538473,0.10654231924806266,-0.6081081986731874,0.7574787006053784,-0.6644099576944401,-0.9177106686366903,-0.8924516831569509,-0.5742094999143743
SBep6_d253-N,d,N,1.762012904361145,4.089585020933079,0.584313020469584,-1.0154028324056485,1.6258003015407616,0.22033808663807078,0.44086576505923103,3.4614534796718277,3.299473214072708,-0.6382122814798535,-0.6049405439405239,1.0333473001454254,-0.6924746561710119,1.4326101554562127,0.08904924879273252,-3.3293216587695977,0.6272883827338473,-2.2084262144174986,0.09301325749885572,0.5478504256548915,-0.7813042416943479,0.17665662887671224,0.08225067429266666,0.10473877480561145,-1.46372777862241,0.5387715023138113,-0.7282520149328108,-0.8473530574582923,-0.7602892304746149,0.18827261285359997
SBep4_c854-N,c,N,-0.9480651234695529,0.6610618502174311,-0.01928325960879988,-1.267110228527142,-3.7665292763440767,-1.3636283351167235,-0.30947204098687225,-0.4043047693391035,-0.2543735254590324,-0.3079257472816744,-0.04990629983206005,-0.09753875995591457,-0.15942035206706145,0.23845388688483884,0.6780380764700034,-0.14338186908756578,0.03496133022603612,-0.3316550655734107,-0.3328536435317921,-0.3252470567760468,1.4579618445984006,-0.45373714771858653,-1.007201522671142,-0.5541713425427308,0.9059770299652117,-0.7046543677989384,1.3785358739334201,2.6402608335925355,1.391803790253676,-0.8038727868926798
SBep23_c1125-N,c,N,-1.1178267750548412,1.1298457081979296,-0.5076986491174249,0.269739504091565,0.1653899493143443,0.4362499245428232,-0.41108315355045016,0.17527113682331996,0.14119420605654798,0.09735849185368325,-0.8236850234784977,-0.10381915766886855,-0.3804966136050393,0.6346166996555237,0.3103456019442536,-0.9069609832215979,-0.44530189698340417,0.4745269562098112,-0.07680368547208748,-0.25076950019911515,-0.624208268330853,-0.27743532527524206,1.083778533174728,-0.13519409043381472,0.0016345333773720109,-0.3854956873630399,-0.34519967150258696,-0.03657969933798761,-0.03457909915766042,0.20942947322978328
SBep21_s879-N,s,N,2.046138431739403,3.0154406991627205,-0.7961802235607958,0.6909853143293587,-2.116846467412513,-0.6713966050753016,-0.031108594878299294,1.1788736439579997,1.1407740916098488,1.4317410605628436,1.5242928921510228,0.7819556921749589,-0.3230248493344241,1.12772816604018,1.7436612172410952,-0.729068597127509,0.12409378896484462,-0.5947265092380163,-0.16318386652540723,-0.1343589866273416,-0.47189751325731444,-0.23961937130305905,0.7043881972730158,0.17385672150012127,0.6958361646231108,-0.680722343378307,0.9954835305031964,0.6628751581700092,1.3710514202094939,-0.20466039268564631
SBep23_c844-N,c,N,-0.2876025595732465,3.2032958880787423,-0.6577126135388977,-0.33205646888210816,1.6974015140675165,1.126369758585124,-0.29253685555960895,0.5328479555337978,0.6778317185991953,0.6974751374690877,-0.4487490945205614,-0.12411642340982457,-0.2870574006153732,1.4175336972323584,0.8689295288432899,-0.4589545696896122,-0.11919723653254977,-0.14872799331644831,-0.18508520443271398,-0.23259150558885278,-0.9321303677252395,-0.35886382214260104,0.9073682412862136,0.4113628328008296,-0.4558603822769622,-0.5142134508744114,-0.7282520149328108,-1.09523475923434,0.08497747208127074,2.2655094955467914
