fileName,speaker,label,PC1,PC2,PC3,logHNR_sma_de_linregc1,logHNR_sma_kurtosis,logHNR_sma_de_qregc1,F0final_sma_qregc3,F0final_sma_qregerrQ,audSpec_Rfilt_sma[24]_lpc0,audSpec_Rfilt_sma[23]_lpc0,jitterDDP_sma_qregerrQ,audspecRasta_lengthL1norm_sma_lpc0,audspecRasta_lengthL1norm_sma_upleveltime50,shimmerLocal_sma_de_qregc1,jitterDDP_sma_qregc3,F0final_sma_de_qregc1,F0final_sma_de_qregc2
SBep6_j680-N,j,N,-3967.2038877675514,14.400305645885165,-5.995876609043502,0.15215722960165368,0.07862130338551336,-0.10222353959938664,0.21407956429791755,-0.3951626284142088,1.274000670348911,1.6200274591548456,-0.12814856087515353,1.3326602693425107,-0.4384350433117209,-0.050288818414344946,-0.3328478196251661,-0.008326399713311658,-0.194319477936078
SBep19_d448-I,d,I,-3966.153558460336,11.406317025598403,-4.935835218245923,0.2767000872307571,-0.15748070917371723,-0.15778350196983987,0.9968075965470015,0.6552009623081866,0.8804705942241817,0.7610735228116078,-0.16687913048783531,1.2575143257463655,0.0006569678601406138,-0.048801603416951264,-0.008886630430720924,-0.01310134359132224,0.10511062375997417
SBep14_c246-I,c,I,-3967.689294840114,24.18385877677692,-9.896870333163843,0.05980576641555721,-0.23273363157357382,-0.05035132411825857,-0.9794829776664559,-0.8806817296961184,1.2892150408191185,1.4744507375837832,-0.35768718024204565,1.2673150350016706,-0.31255928331268756,-0.050940700143678144,0.09615457784242834,-0.007844650525710517,-0.16276909271717396
SBep23_c1196-N,c,N,-3967.161566521355,-4.041439784862938,-0.02175159889350898,0.2627820344878208,0.059315457664459156,-0.1555329239834046,0.43685803341463003,-0.3528650478411262,-0.15340858451162662,-0.3064435770563927,-0.3966507776312563,0.8042106479706617,-0.3205887784122344,-0.04908627872470616,-0.4382300579006238,-0.012526922596207937,0.033498822583235846
SBep21_d1231-N,d,N,-3967.966829163012,17.461877657765044,-3.442439275916785,-0.4642851754362165,-0.2642609993233345,0.28414498052778797,1.3576467284472236,-1.1580239403384835,-0.5709209531160164,-0.39703288449906987,2.4167376609570455,0.5351683968023957,0.0734597853416923,-0.08054650242444797,1.3030898734155352,0.02249122350960033,-0.46889031336114845
SBep2_e416-N,e,N,-3967.613882837013,-37.49156663693742,14.17513390626367,0.2761536834413602,-0.13553618346253002,-0.15892041151733577,0.15985458447220283,-0.8051381792651193,-1.3335009311184087,-1.198028012848629,0.8257375940788296,-1.7656918850013865,-0.8388570704702959,-0.04886705586155242,0.1264983580094826,-0.012754505437732076,0.06261741915415639
SBep16_c501-I,c,I,-3966.4170743782684,5.689681072523635,-3.532099275402372,0.2749026345857103,0.5468854636509779,-0.15898189250843164,0.8771810972381026,0.3917117123163706,0.6411002189699148,0.3724583608879653,-0.3894660383463502,0.795839242924104,2.122609362905576,-0.04904051976012545,-0.8768687621441804,-0.012668319407646313,0.04336390432434041
SBep6_d950-N,d,N,-3966.7918317147846,68.49646356903087,-22.8873110409041,-2.0352965235599254,-0.35023907864504367,1.7526862165011086,-1.5528199361762192,0.016733517011980423,2.4380539090725337,2.094039287639959,0.7215489098982903,1.6215948986737674,2.204048772503419,0.07607782232145179,2.333469374097098,0.12190787322230971,-2.0282249404684003
SBep2_e552-N,e,N,-3967.096502967558,51.78973537642232,-11.461086407402703,-3.948444791221856,-0.3787458548424799,3.3524895480389025,-2.4918760785510443,-0.2880092308388175,0.42759805978607207,0.0868143719157145,4.408937089544777,-0.5262540523057267,1.2941320166829002,-0.9130066039282241,2.6053528833673796,-0.5875087200177521,1.742924536335758
SBep19_c54-I,c,I,-3965.02648434569,-45.95073817772167,15.37097854501318,0.2864649561488178,0.04872050472397518,-0.16102531756076793,0.016497148213762657,1.7821652358445792,-0.8834245707449448,-1.2220745984009243,-0.19293502339029828,-1.1940368602649476,-0.8123724047588107,-0.04898977517022956,-0.5968582878995332,-0.01275871572209531,0.06834466940333553
SBep4_d913-N,d,N,-3967.4503439108285,-40.53580897417347,14.48581657788862,0.26253729888171123,-0.32011976461114294,-0.15360675673283383,0.3956100109607732,-0.6416129421060791,-1.038545778411956,-0.8695715819632265,-0.6514277365933859,-2.27960358104135,-0.6793267434032121,-0.04977398990405676,0.044224960124449444,-0.011275911121361892,-0.04226046494629586
SBep21_d458-I,d,I,-3965.8004401748503,-13.043776601878042,3.8913369828071467,0.2656343869464031,-0.3855595111622022,-0.15406638156719188,-0.4698229295033943,1.0081841863898484,-0.07014024143046596,-0.13919814659567364,-0.31230526239762646,0.07189256811126327,-0.3360561359370476,-0.04936689918347765,-0.03903942658273313,-0.011513051751045292,-0.02580551029589926
SBep3_d818-N,d,N,-3967.094170461861,-19.794204018929808,6.5272055059066325,0.27666710905118896,-0.17223318738873622,-0.15928289594297523,-1.899089906500608,-0.28568502474682367,-0.8000101857796045,-0.7794899881241881,0.41209354574388957,-0.13778385668484897,-0.7762070752536554,-0.04889399423312034,-0.08587703895159643,-0.01291211577982472,0.08336593004608417
SBep3_c1064-N,c,N,-3967.8624242524656,-29.314762365160977,8.81616045381349,0.30140285288858715,-0.3468512605682098,-0.1629733936521801,-0.6099802277861847,-1.053827248288207,-0.4901412461635036,-0.7289971086720055,-0.6050438407329619,-0.008595198234612016,-0.4686907861931492,-0.048884908212127695,-0.5773548343671991,-0.012890781984942085,0.07330347373533529
SBep23_o228-I,o,I,-3965.915538552601,28.348274764982126,-8.726740268560054,-0.12847071553028766,-0.34462617561198033,0.1703263850121418,-0.6125914832690058,0.8930943514782675,1.3750820021886196,1.509862238296708,1.221975898904232,1.6306504331280463,0.3464703995275189,-0.039893895490268554,1.0996453687121586,0.012350738860163938,-0.347578848510184
SBep6_j814-I,j,I,-3967.2373337463746,19.566594693676663,-7.954991375736352,0.2666537393638478,1.0539369826072649,-0.13818345814247696,-0.2393161979169304,-0.4286517370821813,1.093892391736307,1.1567476808234287,-0.05873891564289128,1.2734064764699469,1.8520774202147399,-0.049908327401304284,-1.0417520748145945,-0.007799376862871388,-0.24212115038128118
SBep2_c402-I,c,I,-3964.465077677882,-9.287737745359033,3.7746511408540653,0.06680640857797049,-0.31362108223321766,-0.03610446169729682,-1.8979083323603798,2.3434530625973866,-1.1067996249243617,-1.1401494236043273,-0.6730229632865176,-1.623578443279113,-0.336978452664024,-0.06883591109916365,1.6081764676805288,0.0010897208214007811,-0.19939121825885828
SBep23_c114-I,c,I,-3968.3367891795956,12.59024454496098,-4.056637349325098,0.21985096624426104,-0.3546767260424927,-0.13152703351956826,1.6821372429244266,-1.5279662411145245,0.8603721916414261,0.8275682657664456,0.7193653618488965,1.7688841009647498,3.6161465129293937,-0.05199744152230214,-0.4904114354722369,-0.014346112181889487,0.1882709456629625
SBep4_h755-N,h,N,-3966.5132152827055,1.2655460335199922,-0.4556854667660396,0.18874677399583997,-0.016568871064514542,-0.12448852887799045,-1.9339713592196652,0.29533821486883294,-0.368492477753225,-0.21929149071034462,0.23462261962614311,-0.04704841653728842,-0.37821212801484966,-0.04939673830674032,-0.1467550873554767,-0.009107524632697091,-0.1546263135760667
SBep16_q428-N,q,N,-3968.4449814819945,14.836900359043097,-5.673926962561456,-0.558200058103084,-0.15148126778576773,0.3666174461175574,1.4770526809074194,-1.636171594886255,0.6841599086903761,1.0796399465549489,-0.29485326312758886,1.2990378232747386,-0.12736045768017942,-0.0655598711181504,0.691571861655928,-0.04257613160021543,1.0309938065029562
SBep2_c219-N,c,N,-3967.4978087940613,-35.05934932602948,10.833104188482253,0.290013151939779,0.5595001624762629,-0.16182521527097193,-0.3439639170928411,-0.689106201939994,-0.857824742052502,-0.6581037889120522,-0.7586490957143283,-1.7743095766347226,-0.8054359955214536,-0.04880486324813271,-0.7046686516759586,-0.012928704884118696,0.08049844903196444
SBep23_d468-N,d,N,-3966.9302425288943,10.949027839202301,-4.3401334451633975,0.2584591316477048,-0.2062233164237914,-0.15055551268247128,-0.9320031143146927,-0.12162180270220514,0.17742393350549893,0.49124938201510765,0.1515778808136585,0.18087239469298916,-0.1225850881791966,-0.05147723246477398,1.4182235679415576,-0.005698990167416971,-0.32614719042012574
SBep14_c571-I,c,I,-3966.846989430855,-9.493973227267078,1.3016609293866386,0.2917482745841794,-0.10481201686628006,-0.1618237269158784,-0.11060857808115636,-0.03829164042228207,-0.2248380049041931,-0.3586794373098646,-0.7390837374842126,-0.014395212269719833,-0.47839309520326845,-0.04882307336983102,-0.49639519550348604,-0.012961534053353825,0.08951684929857252
SBep13_c766-N,c,N,-3968.344700343388,25.943721465435228,-8.4061697061355,-5.527597176729926,1.4565086829163483,1.335430598931651,1.4473692517317613,-1.5358882692138007,0.14160503646239034,-0.17779072689219097,-1.2638614571631845,-0.3690768996418043,0.6183800303378973,11.658050431331727,3.4618956316453957,1.1273353847654914,-2.0271138221809464
SBep13_c741-N,c,N,-3968.0537560572902,47.51510151327536,-13.31933280801531,-1.2863964071647174,-0.32662141417133966,1.4337532492507286,0.8933893700356306,-1.2449231051603562,-0.5578776356294953,-0.0228850217110836,2.2278417460983304,0.12549767403480608,2.5675853132350777,0.024712909340171615,0.08450356103431997,0.10702641484930188,-1.7989843436398383
SBep19_c486-I,c,I,-3966.814352415938,-25.024625064610454,7.050365318053849,0.28985145542134627,-0.23557066015486866,-0.16183966702575117,0.6616471279605984,-0.005609208776489041,-0.618556106735185,-0.8769121052446224,-0.7285676629306603,-0.2635747893552638,-0.45482760618597096,-0.04884461220306053,-0.7990358598323035,-0.012912647472666182,0.07575230985919859
SBep13_c536-N,c,N,-3966.5510380688156,43.524538901961606,-16.337101718866986,-0.002434291950011082,0.222396723842779,-0.007103765286656834,0.5083238550139915,0.25769401518212204,0.9823957236169285,0.7798972585232806,-0.5680649606614437,1.6365051775157706,2.256044365829218,-0.05524213747937316,0.2618121106744815,0.0003762221973791009,-0.5053026968747134
SBep27_d516-N,d,N,-3967.976996292344,4.59981448412833,-1.9048829137998224,0.2051949415198252,-0.1715920245619808,-0.13454308780184276,0.615816276431445,-1.1682405206587139,0.019147242376258866,0.19328775330500172,0.363681944625169,0.4169676752565581,-0.4501355204362598,-0.049694075551882474,-0.4758072449225631,-0.011975246895418417,0.014068920643866629
SBep6_c141-I,c,I,-3967.4333491266266,-17.661047307456975,4.282580025620395,0.2851814374401816,0.4577256094010125,-0.16102359324934,-0.6844712223285385,-0.6247014448321095,-0.036870766908714964,0.19868830290689687,-0.6310067618581015,-0.22217034203835456,-0.7966458687446958,-0.04884058898346911,-0.68774841925643,-0.012770207718302872,0.047617193658129754
SBep23_d295-N,d,N,-3967.150373678856,-32.417706171905536,10.042587919740969,0.29333752503485844,-0.3860098187903117,-0.16213251866092654,-0.15564232400415606,-0.34169283862945254,-1.5629649273472195,-1.4971411360117863,-0.7090391252064154,-0.2852685913467231,-0.739810344719625,-0.048796160638093895,-0.5223642424402407,-0.012989693905387267,0.09525531085276417
SBep21_s532-N,s,N,-3964.211746274311,-22.59013867547034,6.819444671696458,0.26280960824950417,-0.4031383562188291,-0.1556581910169266,-1.171213892135184,2.5968257615301495,-1.3320822385292348,-1.4037629577443287,-0.5351054070107647,-0.3555470419158263,-0.1896370182043109,-0.04918383460356029,-0.6927985848590964,-0.013708135510765147,0.1834983746415172
SBep21_c1947-N,c,N,-3966.0529772652467,15.941936202642548,-6.779829905710166,0.015304591635338385,-0.07742582974294882,-0.020034398725756096,-0.10698744850113227,0.7557181391393172,0.012365953616678338,0.26941280789364064,-0.5483263619512069,0.6122221843571017,0.06858458816080139,-0.0514557422180286,0.665587530587658,-0.0024119580656414975,-0.4032993510140176
SBep28_c600-N,c,N,-3967.6738884752153,-3.8574169996164325,1.001649896438939,0.23360579985332852,-0.3065823223906655,-0.1416466290150602,1.0546320353842975,-0.8651816169047749,0.8444219452221864,0.024109457155232453,-0.0577806619776076,0.4988955047693884,-0.08119779063389039,-0.04673760787072372,-0.6606500328014545,-0.009143860068213279,-0.11711232931424806
SBep13_c442-N,c,N,-3965.9012146690866,-55.44401364933506,19.88547370297241,0.2869904944126936,-0.351880332770949,-0.16135252307051326,0.28824870128385544,0.9075479245048813,-1.1975526789620947,-1.6127886483620053,-0.3140781697552979,-1.007172467442626,-0.8650140671895652,-0.04876176352554818,-0.9718088952940914,-0.012702315725048086,0.03849391010953203
SBep6_d1054-I,d,I,-3967.6756660361466,-4.495068128500482,0.8303562049675073,0.2857368187104724,-0.24516300723495593,-0.16052448203751177,-1.2961139898945628,-0.8670958231484172,0.018955610697547153,-0.04575295013253493,-0.2423864355948055,0.5035826683012685,0.99487043801383,-0.049179024818816024,-0.802287042578266,-0.013073007718919052,0.0997885729476998
SBep16_d389-N,d,N,-3966.824753528769,-21.090926480907658,6.132304577305105,0.28863028158880505,-0.4019334287605002,-0.16156781108630686,0.1395724048559127,-0.01603583962496655,-0.1400147149891829,-0.1259904849106398,-0.4468481272590704,-0.24222176567048856,-0.609326765048309,-0.04881782518743217,-0.4589568280713283,-0.012716723094743159,0.03863765265323704
SBep15_d487-I,d,I,-3965.599628692588,-4.3958862634963936,0.3906094771548438,0.27794372200529127,-0.3572316711431013,-0.15926950241988477,-0.5535358232432468,1.208999098130346,0.6491451435033666,0.40070297637193925,-0.38332051181401067,1.2032339782501418,-0.5632253426337797,-0.04911320780663335,-0.7409325891476284,-0.013065401194364468,0.10612201367045439
SBep16_d210-N,d,N,-3968.0047106398147,-28.544407669606528,8.847413827679151,0.29221936319009667,-0.3853340556007977,-0.16201557778649944,-0.98261871212112,-1.1961111189531046,-0.715150836140105,-0.6494569185284967,-0.5253544165435718,-0.5927189199712736,-0.8073004408405637,-0.048818221264556386,-0.6354727669975049,-0.012789288621993942,0.05330624632233128
SBep27_t146-N,t,N,-3966.5367909433153,-20.81197228873356,6.078787455542646,0.28633834391731666,-0.3060841375164135,-0.16126320523418233,0.3012806193145269,0.27193742847823843,-0.4425900601885028,-0.5136158591639903,-0.4195598520251171,-0.49696980529929585,-0.3562460118704214,-0.04885810466574336,-0.7428985703026598,-0.013023022549199072,0.1031431070060264
SBep3_d277-I,d,I,-3967.689526812466,15.345732394367829,-4.437363353557839,0.24995421813689744,-0.017571326051236437,-0.14787878781477445,-0.32436155953355444,-0.8808540508469236,0.8232917193801296,0.5813175214436491,1.5799574219762431,1.030787524986659,-0.09020728737560603,-0.049096919336320814,0.19108936830919893,-0.012038351910593138,-0.002626805982620728
SBep23_c695-I,c,I,-3967.283541362984,-11.828863491023569,3.34022072599704,0.2763624588823133,-0.272219283922683,-0.1591371825747775,-1.167019980942578,-0.47498030031665717,-0.2667507378164499,-0.4489075065235529,-0.0772003951070048,-0.0983990529356927,-0.664270999989992,-0.04907972526462928,-0.1502231875455304,-0.0126838877651483,0.051196512601128334
SBep21_c65-I,c,I,-3966.4897962881805,-14.229547657782614,3.470421780831181,0.2727545755023156,-0.15632310575805664,-0.15831242997409292,0.932044510575774,0.31897837259185186,-0.07005395566115284,-0.3763405088692073,-0.5476808984832945,-0.30848525370524993,-0.7483061043334737,-0.04899375415645352,-0.5834599431889311,-0.01231401752088006,0.00038983248118656916
SBep21_c883-N,c,N,-3965.511086810104,-12.800555294578935,3.4109270912622254,0.24624037230766105,-0.3792293043878246,-0.1503562771756,-0.9920422084235722,1.2975164764967118,0.2426907469829294,-0.08828031085724496,-0.23598965513553108,-0.13591296740882586,-0.6792218095724901,-0.049367710066951155,-0.2551901392859189,-0.014464558021600148,0.2381645336504704
SBep28_c667-I,c,I,-3966.9289542838656,-10.573373780949225,2.899057038141237,0.2889554549508621,-0.32012177626014054,-0.16143357977841716,-1.1623436195172214,-0.12036139033047154,0.3221233656563241,0.7705109032760272,0.18058700841510872,0.12883903222923757,-0.8093733240988897,-0.04911727542326308,-0.9647314393312061,-0.012546017030592093,0.025497199827052914
SBep16_c487-N,c,N,-3967.7661457199665,-4.959265352973886,0.922166089592604,0.3046745747772739,-0.09096865312449488,-0.16470183841913538,0.7745105853622689,-0.9573760807402191,0.2652674829159078,0.04297177910078115,-0.20631389227529295,-0.2101825236919007,-0.6758056390621034,-0.049306077062492217,-0.1836222160079878,-0.011436248675175275,-0.06934284039817087
SBep21_s1098-N,s,N,-3967.10079804675,-7.144021277563158,1.2285407186446258,0.2500645151538891,0.5660183578494645,-0.1518223285900993,0.40332050804576036,-0.29208640605204295,0.2006955918432695,0.6946721991598398,-0.5737897208629464,0.42478850231139703,-0.321493588336421,-0.049065697801531714,-0.5490082934329924,-0.013220812619508193,0.11858622060271248
SBep21_c157-I,c,I,-3966.8056430655597,21.83375042933057,-8.03400188653297,-0.2558255175952249,-0.39883327649032085,0.10817373505943183,2.1705601660231064,0.0032321876070541405,0.5306454193188024,0.48307138514451203,-0.49677139424630984,0.186562480242068,-0.16173516221798817,-0.06376260836494244,2.9753956839948463,-0.007406261866003726,-0.003078348909987678
SBep6_d488-I,d,I,-3965.2978092771355,-7.784958253839483,1.6731857193088493,0.31519074939831976,-0.3721932099801944,-0.1652046681571662,-0.2112195537026511,1.5108613090255394,0.26313764104592197,0.21847745603588692,-0.2960079541916922,0.6561311300322629,0.15163091800871625,-0.04899314094777045,-0.1482061330448333,-0.012319153460425425,0.01753772730372846
SBep6_c986-I,c,I,-3967.0274890443693,15.239503281185302,-6.619795339538845,0.2681793791461352,-0.03524200288460311,-0.17750651210886853,-0.3161381069695453,-0.2188629120275304,1.018035094745976,0.5494666162330362,-0.3871461623739703,1.5088566873218934,2.6886502038274704,-0.05109684540912234,-0.05436463138371799,-0.010096835295550418,-0.10405232640673634
SBep28_c8-N,c,N,-3965.915096545544,11.284342619239162,-4.628281067422142,0.16188157622199784,-0.3466016149276094,-0.10802908285227603,-0.8872210286710113,0.8935258095687824,0.854954733175905,0.983976041643913,-0.23172708324778393,0.02847128391135021,-0.1774025835946827,-0.04959046007654565,0.3747375863410303,-0.0026696179642198073,-0.4302674269540595
SBep27_d323-I,d,I,-3966.640877681695,15.246790307948448,-4.341171859665581,0.487920177110354,-0.3724598540548244,-0.2772299972040454,0.8420409100955237,0.16785758283566912,0.8193037714211291,0.45493872051013906,1.4355406782092635,1.7800107348738587,3.128315854570745,-0.0588185916119367,0.2223290961502184,0.0021742745219479245,-0.41492313549049004
SBep14_d569-I,d,I,-3966.6759493215823,9.896354974114479,-3.721735375580099,0.12291122123301526,-0.4149120851806732,-0.09304435604485502,-0.8894049226187043,0.13266797672768307,0.9307190475909465,0.8476265071053635,0.2767946178200245,0.569937607480788,0.03636588529056394,-0.04892732740699374,0.5076162026423753,-0.010077472819404165,-0.1788081249684131
SBep23_o819-N,o,N,-3965.8734603060775,24.447254380508117,-5.249452150971413,-1.2500822851460742,1.1259392813919225,1.3593263436403835,-2.006152341587346,0.9350271419345788,-0.3486300087964103,0.1511409239262166,2.521077769467978,1.5942082044484789,1.7292827602466982,0.07418054453485072,0.5662532997989346,-0.7191874688862901,3.9505147858466643
SBep19_c438-I,c,I,-3965.5375664185194,-20.319984778423418,6.5237810729369485,0.30537147475905546,-0.22512839137330148,-0.16396280517308626,-1.1380544013502307,1.270994416789961,-0.3497944803279379,-0.6893035514259989,-0.44359195184803235,-1.0026132419572504,-0.6666548235178681,-0.04940011515318249,-0.9497130501700426,-0.011979263283319521,7.230283759763505e-05
SBep3_d606-I,d,I,-3964.781005991909,26.923360198468643,-9.80277629875049,0.07714118055342357,-0.32361289251300046,-0.05269260035445905,-1.75451662331371,2.0275519742206893,1.0659813922735912,1.064631932431415,0.3440730001212295,1.7874334804750418,0.94742641889335,-0.0446930012394611,-0.34314652893866343,-0.014886224990711421,0.16153896405604465
SBep6_c25-N,c,N,-3968.1030452149466,-6.413849259852393,1.7893925540562308,0.27583054141537283,-0.05694518100730488,-0.15672691715394602,-0.47322357625412026,-1.2943951261481152,0.1091752383823056,-0.0002668883826247384,0.15313851795498562,0.09877733354715865,-0.28110957648099427,-0.049050179798551856,-0.252520330637493,-0.012055202351076814,0.020128306496585324
SBep6_j370-I,j,I,-3965.4570508678717,21.227265928120506,-8.09461252171312,0.19749499566078546,0.3758320324952261,-0.11850121069018188,0.655372778178065,1.351721470430896,1.4372564367216736,0.9994762841061725,0.14746576671802525,1.2777989381031145,1.3876512174657278,-0.05187683959966806,0.9315479654934156,-0.011137068096921518,0.0964853330831783
SBep28_d98-I,d,I,-3966.472934730679,6.6082474410307785,-2.315164711588781,0.3584507364645268,-0.28876680682947264,-0.18964725859520215,-0.650560847947522,0.33562439919560066,0.11586869595580944,0.42447361958065694,0.26280066238446054,0.9407862667915222,0.4954271283246385,-0.04680655844054784,-0.025227486059574675,-0.013399292713484771,0.15734749519569433
SBep28_c375-N,c,N,-3966.5736384990996,-26.8027594107995,10.411621170805615,0.27936752407360865,-0.3915031292904686,-0.1588583262694219,-0.7458119269611927,0.23497301279898206,-1.179735053953256,-1.0214820307396708,0.7059032325950018,-0.6730177028773424,-0.8133439350536297,-0.04925699705794989,-0.10361032855603092,-0.013476359628813274,0.15202698301927903
SBep28_c28-N,c,N,-3965.4154502717547,-16.330583641547925,3.9390908246232437,0.2910866411382009,-0.24330540025936037,-0.16195283174277264,-1.1408344439931695,1.3931253943895194,-0.6847099894350398,-0.7008436277798853,-0.6413362024725221,-0.05592198426363398,-0.5827774943715285,-0.04882417714889235,-0.6229936117596769,-0.012915870545344758,0.07713141593172061
SBep6_c338-I,c,I,-3966.600885280793,52.87802565966698,-19.198491053803483,0.4698281346173276,1.7421098336224197,-0.34843291471833826,0.054783504973948585,0.2078425327552782,1.8404214136603505,1.4602246024098524,-0.08770717248282488,1.4673881540365337,3.8329497860782533,-0.06570357834925168,1.2062376232755525,-0.01671665910763542,0.19781838695336892
SBep3_c241-I,c,I,-3967.918851442546,-26.627291626200144,8.64991435146905,0.26833405031536933,-0.023327257328028195,-0.15711914880523445,1.4040499774725321,-1.1100165563106574,-0.5386760899086687,-0.816402544106269,-0.536898703723562,-0.8945853492864402,-0.7203230654122139,-0.04909608234470669,-0.40536922022843025,-0.013135085589656805,0.1137063487255987
SBep23_d580-I,d,I,-3966.2427850548906,12.309130440336169,-4.778339636884966,0.2283941530031985,-0.29734181272025606,-0.1385313914027097,-0.26548720246150415,0.5658976553471782,0.6923091488553845,0.5068090269689931,-0.08347907379369902,0.8027666086669778,0.8026121886763615,-0.049203710276956546,-0.4132898268843709,-0.011891744731740733,0.02707821742673128
SBep16_d572-I,d,I,-3966.0500829795046,-20.858209754770666,7.433340702559434,0.24358428710667726,-0.37301044238546355,-0.14600301760980763,-0.4087320285873262,0.7586130907919475,-2.0478188314344483,-1.422185345852326,-0.30002157343412156,-1.6551763340808223,-0.7718711362286984,-0.04833115651107501,0.7203472825342067,-0.010239576318855739,-0.10018603881660451
SBep3_c1381-N,c,N,-3967.763412762291,-33.25159363293385,10.769868329852649,0.28118430396518873,-0.31162462118556367,-0.16025577638080407,0.4670462555952294,-0.9546746627754943,-0.9287248572034642,-0.9717172125951047,-0.47794594408166485,-1.5871266250933178,-0.7847809152079466,-0.04886169351609501,-0.3984208015602971,-0.013087138247373176,0.11176089445857107
SBep15_c484-N,c,N,-3966.2696841468824,-28.253094955980156,8.465204762605515,0.3015217136322781,-0.06841882222993428,-0.16301009329481556,0.33220695321997984,0.539052138575354,0.7108451350899324,-0.46311307929653717,-0.5924199302952123,-0.44912261313961366,-0.801841294526617,-0.048819604160759714,-0.4411972984534956,-0.012934430155084463,0.0837777217145067
SBep14_d294-I,d,I,-3965.340851473101,-12.34971409257898,2.7873453461950413,0.304027410019942,-0.29161650879945256,-0.16343808945186897,-1.4090520138976925,1.467725819586722,-0.11736817773237246,-0.3866331328989545,-0.6016462285537484,0.6124820365868382,0.27546776767283737,-0.04871625842501707,-0.6059754752351757,-0.012823862310552868,0.06399922733718405
SBep21_c552-I,c,I,-3965.79850384948,-9.788616634028088,1.7115496864362083,0.277974534871241,-0.048604180186165816,-0.15959932243995603,-0.04516262913120904,1.0101790384952585,0.11387613860834235,0.015942883840718017,-0.667793438888975,-0.119978014742813,-0.6193402963820234,-0.04895895147440219,-0.6751860353850401,-0.012790101119283373,0.061270851589249525
SBep4_h723-N,h,N,-3967.4874506454935,-52.145205390147396,17.127792471643552,0.2929276146167202,-0.3921613911337036,-0.16221308219254033,-0.19723432271870367,-0.6787562310711525,-1.7616006924021714,-1.7342692823044188,-0.9904391187203704,-1.928957672448834,-0.722214694905656,-0.0488227761198066,-0.8227462006810564,-0.012916415758011278,0.07599136432509683
SBep28_c568-N,c,N,-3966.458484039073,-8.683915032578351,1.4932358526323528,0.3059821197979392,-0.11779112590747765,-0.16354321104916003,-0.13623413729889453,0.3501703027247534,-0.5660358907256267,-0.7659776982769718,-0.6829407966709368,0.6503659656661307,0.40780558036163617,-0.04876922864546541,-1.019668185127578,-0.012894133796640795,0.07624652143839918
SBep6_d257-I,d,I,-3966.5956773242847,34.08535192103176,-12.128082996501181,0.0874558755991479,0.12051007162713845,-0.05208796470746108,0.2752185117771065,0.2130375568026094,1.4004121556557794,1.474883563430884,0.42013454589281723,1.482519225412175,1.3754531581018963,-0.05067617557798382,0.45090454536928803,-0.011516589945777091,-0.005387881699958105
SBep6_d376-N,d,N,-3968.306057297384,99.97843022715118,-35.86787123801856,-8.297966211909147,0.6353495388039032,1.104604691242018,1.610435829916291,-1.4972222313113541,2.502926126136271,2.741615042383063,-1.2945198718764086,2.322897942597796,5.128421096719128,-0.04880735064893441,-0.9946583788510576,33.715526562479916,-8.451647882185839
SBep15_d459-I,d,I,-3967.6366386719383,-5.34207125779218,0.7050443999783507,0.2871580663392026,-0.3616113327581946,-0.16099656040711097,0.07823688579502808,-0.8279350772121437,0.05052744490425738,0.09245329305451866,-0.2937155555218184,0.18354950416334262,1.5499864504347896,-0.04900349057637038,-0.3506658256989738,-0.013061780467838856,0.09953851612733783
SBep23_c967-N,c,N,-3967.7703699513518,2.9058900184806546,-0.42585030734187984,0.18979386764690398,-0.3808267548568073,-0.12314188927698166,0.7385539587533594,-0.9616268602306898,-0.07696119588698445,0.05683185276648942,0.9115153809651949,-0.35603002558315816,-0.46937374602198273,-0.048965107235429524,0.35055948794759867,-0.012350895415829366,0.05598108838563592
SBep4_c650-N,c,N,-3968.127391858294,49.462781626413,-17.76807614814925,-1.4474200824666972,-0.4044286278858804,1.226935849388775,0.31733380510451314,-1.3186354648983103,1.9220086008719515,2.3337956134018216,-0.7212561690542945,0.6438294307746428,2.0270175511924657,0.007193958928600112,2.9164692704019024,0.10098538967343565,-1.8114806153793197
SBep21_s1847-I,s,I,-3967.906634615935,-9.844193978626397,1.7731283134008153,0.298355620972934,-0.19075252864295936,-0.16289868354976994,0.8907269950582698,-1.0978706452351332,0.6600029841164056,0.9074818792654292,-0.44300733426607125,0.1679324085452243,-0.5510218756130864,-0.048844133444702,0.19178247436756587,-0.013236313432225016,0.1257236567355842
SBep2_d338-I,d,I,-3967.941629908031,2.492137494426877,-1.1636246562135062,0.34970367035593913,-0.040861896397933105,-0.1758830862814713,0.9358627238927306,-1.1328542412981293,-0.25933737360047326,-0.06264762800718587,0.10214869898957062,0.028927370183165168,-0.2208797557230226,-0.04625772585900785,-0.7185254752460893,-0.014163490717706192,0.1695147153309289
SBep15_c251-N,c,N,-3965.233929893755,8.060943066280386,-3.94410913444772,0.21464013803635892,0.02031702670256501,-0.13690810234733286,-1.12184580845568,1.5746465617680763,1.2763455827185257,1.508422362516791,-0.13919581725152236,1.3399433823774014,0.4470841348809019,-0.048950888053048626,0.4374907587264028,-0.010303596059600533,-0.11422794111396352
