Feature,Welch Test Statistic,Welch p-Value,Levene Center Strategy,Levene Test Statistic,Levene p-Value,T Test Statistic,p-Value
IY0-F2_3,-3.377915535900901,0.0007467324405391937,median,0.27594498254120103,0.5994375514662529,-3.382882445055958,0.0007330060910100374
IY0-F3_3,-0.194811396277471,0.8455641985845037,median,1.8776014064477327,0.17078166696424052,-0.1959231162294097,0.8446929484298245
IY0-F1_4,3.1423290410470672,0.001727634188174203,trimmed,34.353752829504884,6.17556713521041e-09,,
IY0-F2_4,-2.592098568243355,0.00966483686128041,median,2.078685438355841,0.1496422090887861,-2.5809888333583384,0.009975302732479426
IY0-F3_4,-0.8895015834827249,0.37392823907073947,trimmed,1.8037959072863268,0.1795492655464779,-0.8876881651660609,0.3748949384152084
IY0-F1_5,1.6467937074760348,0.10053408369693126,trimmed,4.781746854975652,0.029395491229886873,,
IY0-F2_5,-0.9850459289272843,0.3252676767108129,median,0.1256962464326787,0.7231217172751929,-0.9884084577314246,0.32354423863890047
IY0-F3_5,-1.102180139306337,0.27111730237071535,trimmed,4.448051728400785,0.03561989207767487,,
OY1-F0_1,1.627723378677854,0.10572066179017918,trimmed,2.1983390963217797,0.14037548527907495,1.6395575137240894,0.10311224521050423
OY1-F0_2,1.4367645530131223,0.15260195530239143,trimmed,1.2925791136844995,0.25725208434720437,1.4402372722426258,0.15155682275498933
OY1-F0_3,1.5706334895757077,0.11805258402779124,trimmed,2.606361308977524,0.10829028017936781,1.5811465197178642,0.11552546390600228
OY1-F0_4,1.685701529966046,0.0936133019159054,trimmed,0.5785287230521526,0.4480090279936694,1.6565424011039807,0.09937369760551396
OY1-F0_5,2.736669290917646,0.006952535973534834,trimmed,5.881768030782387,0.016494464031682848,,
OY1-F1_1,2.5389545313726996,0.012900579676824805,trimmed,2.2952744357040564,0.13375931612116798,2.5291134043496917,0.013237867470328336
OY1-F2_1,1.988305205252905,0.050010422001117764,trimmed,6.864649552947999,0.010539330793637109,,
OY1-F3_1,0.4733136330038351,0.6372276041102769,mean,0.703273577072945,0.40398415413578836,0.47563626928796854,0.635525648288465
OY1-F1_2,1.8804971997296567,0.06169802948671148,trimmed,1.5344052574481604,0.2172443358839964,1.8708755461535778,0.06300357062460701
OY1-F2_2,1.9738662220451848,0.05013140344282972,trimmed,8.441131876542185,0.004181383618729407,,
OY1-F3_2,1.0498804545845273,0.29535903868461993,trimmed,1.1613992611395871,0.28277765433842167,1.065168765054141,0.2882422970747043
OY1-F1_3,2.439851553773376,0.01557203342089764,trimmed,2.3136574922457984,0.12996795536072686,2.4230892575226237,0.01627516801073502
OY1-F2_3,2.437476311468388,0.01574086248447072,trimmed,2.5780163769507127,0.1100816083556348,2.464261525586228,0.014569175977772112
OY1-F3_3,2.120722878083144,0.03526823512945825,median,1.7682491152689388,0.1851059786297823,2.1394355907188842,0.03360628301258901
OY1-F1_4,1.9930538842154188,0.04805891751186312,trimmed,7.355322199725268,0.007408535687410023,,
OY1-F2_4,-0.15109553621987443,0.8800772545216135,trimmed,0.17160427343890702,0.6792379289546508,-0.151159616277251,0.8800209781180441
OY1-F3_4,1.5806822073260614,0.11577789245221597,mean,0.1637216817937359,0.6862387171572046,1.5794765398080617,0.11600218888555226
OY1-F1_5,0.8103886373941647,0.42000963011427817,trimmed,6.722278485264151,0.011317370486061634,,
OY1-F2_5,-0.2809027464110717,0.779444555045131,median,0.2560256377636578,0.6141290607607715,-0.28072220414437216,0.7795824097092158
OY1-F3_5,-0.9203535131630155,0.36004179954391113,mean,0.3811311756219851,0.5385926751419766,-0.9242943136090187,0.357860706193713
OW2-F0_1,0.8449820427762327,0.4061860387083087,trimmed,0.9324928923867161,0.34123985599475803,0.8886274538453341,0.3802700925699989
OW2-F0_2,0.057343072398010786,0.9544173927035721,trimmed,0.6613970232764904,0.4187118030764717,0.05326473570650975,0.9576554414988928
OW2-F0_3,-0.06545594606979106,0.9479270428959525,trimmed,1.9772330717091655,0.16266302020242526,-0.06067490693650179,0.9517243586407762
OW2-F0_4,0.18274742587442008,0.8554848831083619,trimmed,0.14491431809424205,0.7045963908387761,0.17593055883437744,0.8608164293519632
OW2-F0_5,-0.02771001603274929,0.9780352034408863,trimmed,0.002316101382414697,0.9618747558343939,-0.025435734792473533,0.9798371143401885
OW2-F1_2,1.2139605670762246,0.23530470759482075,trimmed,2.1821050783903697,0.14708316124786594,1.3333605157534143,0.18897914333752125
OW2-F2_2,0.2794268763204571,0.7819469099782741,mean,4.70468092293902,0.0352854488560157,,
OW2-F3_2,2.4717827121962244,0.01776771541417533,trimmed,0.09828444442353258,0.7554498811909747,2.4853955239740793,0.016637726275245426
OW2-F1_3,0.20316046428826018,0.8393695311927918,trimmed,0.11090571196020621,0.7397793789170772,0.1850614526257925,0.8535068202127256
OW2-F2_3,0.436665951655401,0.6631894983526188,median,0.5398110529093112,0.4640066096023959,0.4054686932302512,0.6858863790859759
OW2-F3_3,-0.39055013798713684,0.6968549550231458,trimmed,5.025445887102686,0.027080688220706122,,
OW2-F1_4,-0.2619250811238701,0.7946521820640047,trimmed,0.25067655513558185,0.6192128489647619,-0.23692487674104176,0.8137670328378684
OW2-F2_4,-1.097445755646689,0.2791210767739712,mean,0.0210030062490463,0.8854039053720151,-1.1101798592874372,0.27269134287275104
OW2-F3_4,1.1159371872844208,0.2707008421733834,mean,0.2225126088179924,0.639361950973421,1.1037381479533546,0.2754472959810899
UW1-F0_1,2.9865513351132855,0.0029152690674882015,trimmed,1.8980853353832368,0.168756934237945,2.9758314701470843,0.0030176778858318227
UW1-F0_2,4.953951593511286,8.343335138894316e-07,trimmed,3.177059155659595,0.07496276631099964,4.9605586063843194,8.052239962134906e-07
UW1-F0_3,6.344997951372229,2.885273986659882e-10,trimmed,8.341640633484756,0.003930105363989924,,
UW1-F0_4,4.209224432316578,2.750167774924957e-05,trimmed,3.8037596586562916,0.051389973123055356,4.211758571111605,2.7189442016500238e-05
UW1-F0_5,3.7246997118642677,0.00021021769195073804,trimmed,5.32432172486346,0.021328782403670997,,
UW1-F1_1,0.5329062551961723,0.5944683872100003,trimmed,1.6918729873515987,0.19438687382752154,0.5266390553083293,0.5988091126212993
UW1-F2_1,-2.7889169171560564,0.005620217220536053,median,0.2426961638491183,0.6226033933469413,-2.8029749653103297,0.005372217111293943
UW1-F3_1,0.253100311299223,0.800357442398583,trimmed,2.102364641510153,0.14815215355588035,0.2533158972074897,0.8001867760530165
UW1-F1_2,3.3014425505703677,0.0010018624594865687,trimmed,42.29020473787458,1.387895819230194e-10,,
UW1-F2_2,-0.8866587972490526,0.3755050589121538,median,0.045888560960937776,0.8304279559155492,-0.8864902369824269,0.3755947815658386
UW1-F3_2,-0.3266616830969066,0.7440015957023063,trimmed,13.311061997253757,0.0002810177769044973,,
UW1-F1_3,5.498431762686848,4.469015411181847e-08,trimmed,115.86968844169336,4.2286784809542006e-26,,
UW1-F2_3,1.1296899276868977,0.258768992358176,median,0.8951155212990489,0.34422910045157007,1.1322197831221925,0.25770152930923096
UW1-F3_3,1.4777319072920583,0.13966969007860075,trimmed,14.277908504674029,0.00016373902377462846,,
UW1-F1_4,5.632703033606565,2.5575394113998712e-08,trimmed,97.1938822200527,1.0333167932245512e-21,,
UW1-F2_4,2.258281643303913,0.024175564377672883,trimmed,0.8347189588802536,0.3611878299825755,2.2630268539835785,0.02387614476400451
UW1-F3_4,2.800388181503189,0.005221085829074838,trimmed,9.763674847313752,0.0018444119430166023,,
UW1-F1_5,3.6624722256289846,0.00030312538568429885,trimmed,44.775792841211135,1.1506367970040608e-10,,
UW1-F2_5,3.39901162793612,0.0007651625642032805,trimmed,2.0364107340291744,0.15465489306379576,3.398778842177505,0.0007630366481922409
UW1-F3_5,2.7470729555451285,0.006376808112357615,trimmed,2.3904844304837822,0.12317390204524012,2.7641495819830766,0.006039966478794012
IH2-F0_1,-2.463129490614614,0.020336964239199933,trimmed,8.459903104648095,0.006898750106314567,,
IH2-F0_2,-0.4147193769524685,0.6788552966128274,trimmed,1.8953861575900575,0.17053111825256229,-0.39885425143181746,0.6904868629545724
IH2-F0_3,2.2781216769617583,0.023312971670967207,trimmed,1.9385353165055688,0.16473227301721102,2.27449355952208,0.02349602157472719
IH2-F0_4,1.9491843799205435,0.05290188802925326,trimmed,4.099322402731505,0.04441178107626853,,
IH2-F0_5,0.9817914269968075,0.33328670447449127,trimmed,3.569501556524245,0.06477476208774818,1.062820531780268,0.292682129474954
IH2-F1_2,1.386472256546593,0.17473349268698285,trimmed,10.209045594308055,0.0022289451054078096,,
IH2-F2_2,-0.5315116006453263,0.5974173544892547,trimmed,1.3266378375551564,0.253973145209516,-0.5412953820472874,0.5901265272662802
IH2-F3_2,0.25623042423128806,0.7990894058876629,trimmed,0.43666744590925227,0.5112646886341923,0.2787774871857855,0.7812872272266893
IH2-F1_3,1.1640235025919494,0.2452089340375759,trimmed,5.455036063767559,0.02006677982533828,,
IH2-F2_3,-0.30232075798075997,0.7625690792403267,trimmed,2.5795875794581535,0.10913646913710932,-0.296330253527364,0.7671340179923796
IH2-F3_3,-1.1549512684541732,0.24885827227432178,trimmed,0.9623387835314257,0.3272645147484704,-1.1543563119755764,0.24905379954689216
IH2-F1_4,0.8041164420269954,0.4257846247056766,trimmed,2.1777764327827915,0.1452455406511939,0.8576320677245259,0.3941993436050506
IH2-F2_4,-0.7763460715770624,0.44114541931031337,trimmed,0.14703871421253886,0.7027368506851496,-0.7870204961551563,0.43408694557230687
IH2-F3_4,-1.9867984941478882,0.05231373088313612,trimmed,0.011665287135683183,0.9143513354834243,-2.0098118461096446,0.04854212354944461
EH0-F0_2,1.1011053212714759,0.28469301152131293,trimmed,6.963234222044538,0.012336130262122231,,
EH0-F0_3,0.727351879000318,0.47073666918588175,trimmed,2.229949627189367,0.13991711184950933,0.5798016834165335,0.5638335972811093
EH0-F0_4,0.1307184203727808,0.8977706878400249,trimmed,4.460530874172236,0.04258499240319377,,
EH0-F1_3,1.258308010993851,0.219913509188338,trimmed,24.813824256148706,4.377367537576961e-06,,
EH0-F2_3,-0.13447041985504962,0.8940255148437068,trimmed,3.481849609092931,0.06623528930869405,-0.13762341553966448,0.8909020130137681
EH0-F3_3,1.1887714166380101,0.24681860635855662,trimmed,14.412408531934096,0.00030924866000912887,,
AO2-F0_2,1.253578501218721,0.223756300534073,trimmed,1.173024436354285,0.2868743955588705,1.2778577533593982,0.20995565324157886
AO2-F0_3,0.6965319683867489,0.4889732043690235,trimmed,0.011982866165884487,0.9132460928183161,0.6870194456085483,0.49485626393398896
AO2-F0_4,1.599647389228061,0.12635265382464786,trimmed,3.537019478747318,0.06835474946965209,1.8357059784546652,0.07444816505182593
AO2-F0_5,1.9119440422071645,0.08793536258708078,trimmed,4.051123599730483,0.05503098661568484,2.518327587944309,0.01856220177184129
AO2-F1_2,0.10341218721694748,0.9185600345055609,trimmed,0.23868292448289813,0.6287113582212545,0.10755254526509671,0.9150667202509154
AO2-F2_2,1.5002846940144985,0.148369361551071,trimmed,2.607853968832395,0.11680567780890369,1.581717075810027,0.12420115898110168
AO2-F3_2,1.3478040810093386,0.19291421481572904,median,2.5106346235171015,0.12356664214422476,1.4417303179986538,0.15973691746681937
AO2-F1_3,-0.8690047788796782,0.38828724809118875,trimmed,0.47170530505648445,0.49476459352957836,-0.8596676497808879,0.3930841230289539
AO2-F2_3,0.1242151829905377,0.9015239611526136,trimmed,0.15421097601925662,0.6958901464218958,0.12422921177184681,0.9015113767302324
AO2-F3_3,0.44364972477376663,0.6587517566167947,trimmed,0.0746528153347257,0.7855870588901106,0.443625441150062,0.6587643715052369
AO2-F1_4,2.5520440266337516,0.01676106819312658,median,0.08542173024826762,0.7720920309189148,2.5309794070453733,0.016853358977997647
AO2-F2_4,1.2386541234416735,0.22933174878275317,trimmed,2.012926307986187,0.16627053504553463,1.3114838746801825,0.1996433412862913
AO2-F3_4,0.4356176807391409,0.6676688494822228,mean,1.08124534461422,0.30672744182072237,0.4623957885871981,0.647133783134205
AA0-F0_2,2.599320062255942,0.018694742544889942,trimmed,3.0031290401244957,0.09930432245396817,2.5435800580363725,0.01982712246657004
AA0-F0_3,1.887003011360033,0.0708507352080359,trimmed,1.1765935777881804,0.2884005649585239,1.8284899108719017,0.07943254198594886
AA0-F1_3,2.0086074527173143,0.054701698678305745,mean,0.2966770879438678,0.5904440050305593,1.9999502641477527,0.05565811111501412
AA0-F2_3,1.7528359530382522,0.09466437997494036,median,1.2962975196466657,0.26489246337416444,1.7139271715841664,0.09800208279544534
AA0-F3_3,2.349646724796187,0.026368521408388357,trimmed,0.028127778974457316,0.8680586722706465,2.346931598057327,0.026515443501059992
AA2-F0_1,1.2541033474918037,0.22610945903900287,trimmed,4.551904623083836,0.03862827195995377,,
AA2-F0_2,1.0003075002371387,0.32164365042236104,trimmed,0.6796709268820674,0.41271515869600717,0.9144407933409424,0.3635804048010217
AA2-F0_3,1.3316894038408735,0.18851523974039874,trimmed,0.5173807769034019,0.47403126351015434,1.3357641654167673,0.18503220526363895
AA2-F0_4,0.8726366798000351,0.38649737081964275,trimmed,0.010390377984514438,0.919101125249722,0.8486479237196203,0.39874234350601223
AA2-F0_5,0.2165884281151019,0.8299640630298063,trimmed,0.00012303869373198978,0.9911999641948792,0.21512545208106665,0.8306204638552321
AA2-F1_2,-0.796710450872258,0.42972699467207676,trimmed,0.7235349056530069,0.3988867181081237,-0.7495189223368811,0.4566816927080265
AA2-F2_2,1.8988057850579654,0.06844496290493422,trimmed,8.782722383198735,0.004579145242862378,,
AA2-F3_2,0.8210358525612427,0.4154223087185589,median,0.3541481361110733,0.5541715680013605,0.7366696090627165,0.46439836876091434
AA2-F1_3,0.6299551962850746,0.5311754952799292,trimmed,0.09721863906184608,0.7559567764531504,0.6453476954545417,0.5202908835643221
AA2-F2_3,2.2894764463812605,0.02604589340069091,trimmed,7.621873801833909,0.0070633289758563695,,
AA2-F3_3,1.2540838738062623,0.21302428956535757,median,4.241463996322451,0.04224324740934642,,
AA2-F1_4,-1.1134727839319027,0.27137828451126,trimmed,2.3229374496600066,0.1335382813853784,-1.0521181323635174,0.29726422511524575
AA2-F2_4,0.07210714633025253,0.9428859391145913,trimmed,0.35981594607701195,0.5512135409123258,0.0719957381530742,0.9428618206734297
AA2-F3_4,-0.216414445552618,0.8294515398660287,mean,6.720963958068346,0.012132618526072258,,
OW0-F0_1,1.8240454066578178,0.07108608944652821,trimmed,1.2014044555112458,0.2754135521685444,1.85276383717271,0.06635278129416201
OW0-F0_2,0.5162984311185027,0.6063200063956897,trimmed,0.44771739335989164,0.5044036600950714,0.4556263084275573,0.6492300814602353
OW0-F0_3,1.2157485873203326,0.22574256558343506,trimmed,0.4766500637444467,0.49077736472696754,1.1886144736668505,0.23593380505803266
OW0-F0_4,0.100378583521251,0.920165720737926,trimmed,0.7352862054009176,0.3924738754382192,0.09527274112636276,0.9242078253557919
OW0-F0_5,-1.1569316672473169,0.24982090929873763,trimmed,6.228093205342078,0.01410073490006381,,
OW0-F1_1,1.4034141937351061,0.17244380320178193,trimmed,0.45406957505029677,0.5031806820731112,1.7324479300512867,0.08816608054644604
OW0-F2_1,-1.2910084827445611,0.20780792312636573,trimmed,3.0987589198846144,0.08381255810724052,-1.5673186306777611,0.12213034926482752
OW0-F3_1,0.49096286393076416,0.6267701484375048,trimmed,6.2297140263441255,0.015533814790647449,,
OW0-F1_2,2.431569636103281,0.017056519904129125,median,1.6601149815957754,0.1996685513399457,2.642169108683087,0.009155138534893227
OW0-F2_2,-0.7190468289691658,0.4736166791752042,trimmed,1.5774237299503795,0.21136753734723518,-0.7338591253883817,0.4642361034088436
OW0-F3_2,1.172417431991359,0.24337923586903584,median,0.29122359690706034,0.5902768100276103,1.1756818977704178,0.24167569232125752
OW0-F1_3,2.0065090270603276,0.046644492430430534,trimmed,3.0503072089402585,0.0822344226894461,2.119614041510409,0.03513425866080053
OW0-F2_3,0.7229551660371847,0.470821171104728,trimmed,5.03637187733931,0.025899774130735544,,
OW0-F3_3,1.0106776221913738,0.3136430587582407,trimmed,2.369384167370742,0.12529313923125332,1.026381231179091,0.30581408305101493
OW0-F1_4,1.6075875921609362,0.1108662041633281,trimmed,0.018699790367366527,0.8914405749996331,1.658216891827577,0.09946568358971818
OW0-F2_4,1.1135086801840848,0.2679920525650485,trimmed,4.8460975930507555,0.02945982892523235,,
OW0-F3_4,0.06768186273262543,0.9461567482005528,median,0.31275649355541285,0.5768684132992405,0.06853013174116344,0.9454593666131427
OW0-F1_5,0.5502411252503688,0.5867224455608917,trimmed,7.404170981894409,0.008783871804297618,,
OW0-F2_5,0.4969525759105295,0.6225557788433437,trimmed,0.6838965604325714,0.4119560319915486,0.5271952833617201,0.6000348202117143
OW0-F3_5,0.016650076859669658,0.9867934275832545,trimmed,0.0013271494206622118,0.9710763118902698,0.015900416261655417,0.9873674855724377
AE0-F0_1,-0.5792942294966161,0.5716629780534721,median,0.2323408182350388,0.6352993672476819,-0.5597932214357221,0.5821607105024058
AE0-F0_2,1.3508336546041333,0.18553862907668908,median,0.16912135981429588,0.6832040430548694,1.3520833459923276,0.18434148054052757
AE0-F0_3,0.9650048008674577,0.3384575882997528,median,2.9547887895710814e-06,0.9986339086315477,0.9600366323295269,0.3407069347773334
AE0-F0_4,1.7530667801900108,0.0873956795849144,trimmed,0.5417717624894773,0.46610365892965977,1.746841000067308,0.0881531137195984
AE0-F0_5,1.2173172539344823,0.23453278636671018,mean,0.39193192917878583,0.5367434222766121,1.2173172539344823,0.23441737515376948
AE0-F1_2,0.6934216895477707,0.4959681805783861,trimmed,0.6004376337228685,0.4444760723108655,0.7368073058361857,0.46696294103546787
AE0-F2_2,0.47512897583453295,0.6393357129463191,mean,1.658920754003281,0.20759568933540193,0.4970704450132261,0.6227627913742206
AE0-F3_2,0.4069845631384997,0.6876745083149292,trimmed,0.9951256300490574,0.3264715173063687,0.4212436685010974,0.6765800245533944
AE0-F1_3,0.6573017492588378,0.5138905125291956,trimmed,1.1389906830564396,0.2899383875000995,0.6858175983217364,0.4951260791292713
AE0-F2_3,-0.60500725895347,0.5471943875353086,median,0.25612449075245597,0.6144084443621212,-0.5954146287826142,0.5535142755995861
AE0-F3_3,0.09868331714908578,0.9216760339606582,median,0.6326013800064809,0.4291303167337227,0.09582478206434544,0.9239375000061858
AE0-F1_4,1.0243882531147155,0.31391818322777176,trimmed,1.814891304628041,0.1880108707383695,0.9798130076126502,0.3350143762922785
AE0-F2_4,0.6566017624957566,0.5189248410801286,trimmed,1.3846195027317563,0.248568293470147,0.6984521973158339,0.4902737128580904
AE0-F3_4,0.9905780368043244,0.3316524799439494,trimmed,0.010076680783630264,0.9207083833908548,1.0206921671310554,0.31556126745302354
AW1-F0_1,3.0202003962180126,0.0026368676150320784,trimmed,1.6745971162625362,0.1961754381124576,2.9776902242371617,0.0030173122928613336
AW1-F0_2,4.316678694276346,1.842881725032726e-05,trimmed,1.912193543831502,0.1671931986126693,4.392562916217252,1.2880445789151089e-05
AW1-F0_3,4.744675121737906,2.5916404336702863e-06,trimmed,2.897074184971821,0.08919755231714038,4.866197536124601,1.3858363015704526e-06
AW1-F0_4,3.8280715926438416,0.000142176593107364,trimmed,1.384857942412745,0.23971425052156556,3.8737844933874577,0.0001170937024275738
AW1-F0_5,2.5179486329418954,0.01208079825178803,trimmed,0.41226865281889324,0.5210868209474648,2.5184142679002877,0.01204235399293917
AW1-F1_1,0.7566337246149492,0.44980463922514735,trimmed,0.04388657096782441,0.8341932770859858,0.7515488269638142,0.45280541251315687
AW1-F2_1,-0.8167794366360402,0.4146225544555817,median,3.296761463979549,0.07023477172130851,-0.8039088296957971,0.42197144956510957
AW1-F3_1,-0.4383332181293415,0.661422050250796,trimmed,9.289391149062503,0.0024898315862301045,,
AW1-F1_2,1.4417158113933726,0.14986287765531003,trimmed,0.13723542889011184,0.7111679415613557,1.4312470932527521,0.15280190851681635
AW1-F2_2,0.9382930477995066,0.3484380763561643,trimmed,0.4202896350649809,0.5170258084622381,0.9286490594511837,0.35338837311620563
AW1-F3_2,1.5904548032860197,0.11220571490198855,trimmed,0.9779766712205088,0.3230737405257911,1.5664405892755042,0.11769359046349587
AW1-F1_3,1.9876473983121385,0.04726143820712759,median,3.765751174749298,0.05266645763509244,2.031767268977972,0.04251013951542711
AW1-F2_3,2.7843666833953225,0.005519604782928617,trimmed,13.156317900891452,0.0003068686638527669,,
AW1-F3_3,2.609018261335284,0.00926923676672538,trimmed,2.1561790749525085,0.14243596026936034,2.61884239648364,0.00899133759879164
AW1-F1_4,3.0340859359708863,0.0025202388222083363,median,0.2433680427617009,0.6219374639654405,3.100915943083577,0.002006006174658082
AW1-F2_4,3.6729236295063554,0.0002636625834660744,trimmed,14.567082508919535,0.00014843091415969438,,
AW1-F3_4,3.1009735194641377,0.0020220252428244847,trimmed,8.819596754774569,0.0030920529772600538,,
AW1-F1_5,2.2204918721769102,0.027193121469226946,trimmed,1.9925514970538718,0.15903099407526183,2.3001790341247292,0.022011013668959474
AW1-F2_5,2.633884344457433,0.008886017862246734,trimmed,7.541392072175783,0.006365579365125539,,
AW1-F3_5,0.5341496768925255,0.5936068954289417,trimmed,0.2303805168577619,0.6315646953403102,0.5338371732356013,0.593784573374176
EY2-F0_1,1.4175744174632983,0.16122827974523746,trimmed,0.0019158511674301994,0.9652120120576881,1.38523183176606,0.1700340379882504
EY2-F0_2,1.4292894617829057,0.15718121159512718,trimmed,0.8109931686402748,0.36994812833454893,1.530553424371436,0.12869944600020145
EY2-F0_3,1.818852071632803,0.07231542515870218,trimmed,7.584307891766204,0.006759506208946864,,
EY2-F0_4,1.2457532310648103,0.21613895777336076,trimmed,1.2483822867710281,0.2663642017310081,1.274720444571081,0.20493395774483963
EY2-F0_5,2.054829773321215,0.04899326340466383,trimmed,7.767905808933427,0.006938393522987735,,
EY2-F1_1,1.4513820606677907,0.18748842486354794,trimmed,4.525940599916065,0.04432551915076689,,
EY2-F2_1,-1.8965751469794236,0.07792658222410348,mean,0.1030114779692132,0.7511434117979086,-1.8572869845618456,0.07612177066456176
EY2-F3_1,-1.8907307449126431,0.08160752188523597,mean,0.17656018396769987,0.678245811793437,-1.9542599357366162,0.0629344750568312
EY2-F1_2,0.8170387650041686,0.41771026557129876,trimmed,4.449940162648427,0.037843550012718705,,
EY2-F2_2,-1.7241808839923,0.0890755908165162,trimmed,0.10014237082973626,0.75243469309689,-1.7324839230105793,0.08650251156715426
EY2-F3_2,1.6029191465736878,0.11341273190540037,trimmed,0.07221309276200602,0.7887925158801701,1.6072285432104354,0.11139426755298402
EY2-F1_3,-0.5125883674958263,0.6095237605088122,trimmed,0.05182978747881555,0.8202563570070724,-0.5591948798166341,0.5768854972087709
EY2-F2_3,-0.705260335150262,0.4818202235225375,trimmed,0.3760042362280088,0.5407888904293982,-0.6642273033080939,0.507592494009169
EY2-F3_3,-0.5028502803947154,0.6159986415145786,median,0.014723356090606038,0.9035887083816583,-0.5028802968341138,0.6158061848573073
EY2-F1_4,1.206273113390584,0.2350065020236247,trimmed,5.439875930926298,0.022046307597952838,,
EY2-F2_4,-1.3712932832055114,0.17492669773843456,trimmed,0.05655289255440947,0.8126019101631088,-1.4053455806740431,0.16325034296865695
EY2-F3_4,1.6278399960235321,0.10852338030975264,median,0.0004614556876109195,0.9829075677176967,1.6904055043215556,0.09429966319665466
UW0-F0_2,1.6117555216769142,0.1283751672830415,trimmed,10.335216064567605,0.0031169553162351386,,
UW0-F0_3,1.3988316440923563,0.17295392630663364,trimmed,0.49934002004262884,0.48277331344121943,1.6346512847538104,0.10727293459330185
UW0-F0_4,0.7987703822956637,0.43431444370566596,trimmed,7.287369369821642,0.010865621765679595,,
UW0-F1_2,1.7854352123969974,0.10058317949422284,trimmed,4.528094373713991,0.047416655656722276,,
UW0-F2_2,-0.2318511781971991,0.8196360993831345,mean,0.005631146861714894,0.9410098252554149,-0.23598834752657147,0.8161060549597324
UW0-F3_2,0.9607255359002116,0.3539425237965129,mean,4.3319261872036305,0.05195343406967304,1.0030116462448946,0.32914916866842847
UW0-F1_3,2.228066775985769,0.03262482569375178,trimmed,31.830739828638485,4.108787504668333e-07,,
UW0-F2_3,1.3158166427062803,0.1943201566751592,trimmed,1.4858152199415657,0.22734071603642497,1.3394208339516938,0.18476645514858198
UW0-F3_3,2.4155404408046435,0.01913911986719793,trimmed,0.7313267877768066,0.39564362304117395,2.388346683112913,0.019625368204949784
UW0-F1_4,0.17981615857779695,0.85947084760541,trimmed,0.002062788560857057,0.9642742737591398,0.1812735889744648,0.8581784102388834
UW0-F2_4,-0.5741778364274772,0.5730251199770003,trimmed,0.2751431329200656,0.6063026966733527,-0.5560159393789275,0.5850460213584472
UW0-F3_4,-0.32484660899227624,0.749438952031984,mean,0.4288282918068973,0.5208455974203893,-0.3288638569444681,0.74605395309621
AH2-F0_1,0.6615784398685164,0.5191521166497889,mean,1.2732490800747687,0.2768829448935266,0.6446525609675023,0.528888768900925
AH2-F0_2,0.6098166550391051,0.5474512233715007,trimmed,4.15224118166299,0.048585793588616005,,
AH2-F0_3,0.5831056283730013,0.5618859609138177,trimmed,1.3343095237918772,0.2515664188564077,0.5951287946073825,0.5533572844982668
AH2-F0_4,1.6099333083960476,0.11901967888681059,trimmed,9.423384299721267,0.003791260918222712,,
AH2-F0_5,1.0800337694432478,0.29469743359916567,mean,3.208962465782026,0.08585640598530234,1.1205055921186085,0.273586144331356
AH2-F1_2,-0.06582795034857986,0.9481633304158563,median,0.6601560909301465,0.42361127299523704,-0.06859499411301427,0.9458174927787508
AH2-F2_2,-0.5543477193121745,0.5843545630165231,trimmed,0.00010693001182602174,0.9918254940343925,-0.5603896176218139,0.5798344096379962
AH2-F3_2,-1.321460564800546,0.1979740466399343,median,0.15521276097483094,0.6966971564051017,-1.3222223188159312,0.19718656160370931
AH2-F1_3,1.6809028060900488,0.09655523405011276,trimmed,2.776446008967171,0.09925689185042824,1.6199660512864615,0.10862573124090621
AH2-F2_3,0.7327569842578855,0.46708573453951985,trimmed,14.192962501354033,0.00029955984187957356,,
AH2-F3_3,-0.06509566113588476,0.9482870625212391,trimmed,1.6608565262745503,0.2009041662238524,-0.06663535663984375,0.9470150412481495
AH2-F1_4,0.35860082348853684,0.7228349868228161,mean,0.009156460340637967,0.9244739564608332,0.35932047731776656,0.722150348823769
AH2-F2_4,-1.8191988693553425,0.08006650417668255,mean,1.3961391907836032,0.24767406464990355,-1.7631735567324653,0.08918749725855953
AH2-F3_4,-0.9352724129694677,0.3580002642014133,trimmed,0.8941448499203398,0.3527426558777549,-0.9061648640685646,0.37286476303549
UW2-F0_2,1.7630597962057244,0.08832114646412892,trimmed,1.0661314016847587,0.3087079425933417,1.7630597962057244,0.08637811451093848
UW2-F0_3,1.4676633637882313,0.14935015422991688,trimmed,0.03155407262171302,0.8597000645943367,1.519626167527286,0.13423124562670116
UW2-F0_4,1.420997299356324,0.16710578985854488,trimmed,0.6462494644576418,0.4272100108810257,1.464671080338611,0.15247338466818208
UW2-F0_5,1.1334860983488135,0.2692197970314519,median,0.014036820056733937,0.906764780364032,1.064387407353743,0.29869675188076666
UW2-F1_2,1.2055144723908602,0.25177837139184434,trimmed,3.255045494596476,0.08377021049305972,1.298879218947901,0.20632659720708768
UW2-F2_2,-0.7943712024850033,0.4349542932352062,trimmed,0.5341587963684911,0.4719391218863115,-0.7748444300029347,0.44599898503907853
UW2-F3_2,-1.2046489045413264,0.24035787112259796,mean,0.0032482957357638526,0.9550219733986984,-1.2039437048876602,0.24035170933254352
UW2-F1_3,2.2846076367841084,0.02760538957710223,trimmed,19.27165152375643,4.9692554880078095e-05,,
