fileName,speaker,label,duration,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,sound2silenceRatio,totalPauses,hnrglobalMean,hnrglobalRange,hnrglobalSD,rmsRange,rmsSD,Avg. Word Dur.,Avg. Sil. Dur.,Dynamic Range,Intensity,Consonant Vowel Ratio,SyllPerSecond,S_CoG,S_Kur,S_Ske,S_Std,SH_CoG,SH_Kur,SH_Ske,SH_Std,Z_CoG,Z_Kur,Z_Ske,Z_Std,V_CoG,V_Kur,V_Ske,V_Std,TH_CoG,TH_Kur,TH_Ske,TH_Std,F_CoG,F_Kur,F_Ske,F_Std,DH_CoG,DH_Kur,DH_Ske,DH_Std,HH_CoG,HH_Kur,HH_Ske,HH_Std,CH_CoG,CH_Kur,CH_Ske,CH_Std,JH_CoG,JH_Kur,JH_Ske,JH_Std,ZH_CoG,ZH_Kur,ZH_Ske,ZH_Std,K_VOT,P_VOT,T_VOT,D_VOT,B_VOT,G_VOT,Avg. Cons. Dur.,Avg. Voca. Dur.,L_F0,L_F1,L_F2,L_F3,M_F0,M_F1,M_F2,M_F3,N_F0,N_F1,N_F2,N_F3,W_F0,W_F1,W_F2,W_F3,R_F0,R_F1,R_F2,R_F3,NG_F0,NG_F1,NG_F2,NG_F3,Y_F0,Y_F1,Y_F2,Y_F3,EH2_F0,EH2_F1,EH2_F2,EH2_F3,AH0_F0,AH0_F1,AH0_F2,AH0_F3,EY1_F0,EY1_F1,EY1_F2,EY1_F3,OY2_F0,OY2_F1,OY2_F2,OY2_F3,OW1_F0,OW1_F1,OW1_F2,OW1_F3,AH1_F0,AH1_F1,AH1_F2,AH1_F3,EH1_F0,EH1_F1,EH1_F2,EH1_F3,IH1_F0,IH1_F1,IH1_F2,IH1_F3,AA1_F0,AA1_F1,AA1_F2,AA1_F3,AY1_F0,AY1_F1,AY1_F2,AY1_F3,ER0_F0,ER0_F1,ER0_F2,ER0_F3,AE1_F0,AE1_F1,AE1_F2,AE1_F3,AE2_F0,AE2_F1,AE2_F2,AE2_F3,AO1_F0,AO1_F1,AO1_F2,AO1_F3,IH0_F0,IH0_F1,IH0_F2,IH0_F3,IY2_F0,IY2_F1,IY2_F2,IY2_F3,IY1_F0,IY1_F1,IY1_F2,IY1_F3,UH1_F0,UH1_F1,UH1_F2,UH1_F3,IY0_F0,IY0_F1,IY0_F2,IY0_F3,OY1_F0,OY1_F1,OY1_F2,OY1_F3,OW2_F0,OW2_F1,OW2_F2,OW2_F3,UW1_F0,UW1_F1,UW1_F2,UW1_F3,IH2_F0,IH2_F1,IH2_F2,IH2_F3,EH0_F0,EH0_F1,EH0_F2,EH0_F3,AO2_F0,AO2_F1,AO2_F2,AO2_F3,AA0_F0,AA0_F1,AA0_F2,AA0_F3,AA2_F0,AA2_F1,AA2_F2,AA2_F3,OW0_F0,OW0_F1,OW0_F2,OW0_F3,EY0_F0,EY0_F1,EY0_F2,EY0_F3,AE0_F0,AE0_F1,AE0_F2,AE0_F3,AW2_F0,AW2_F1,AW2_F2,AW2_F3,AW1_F0,AW1_F1,AW1_F2,AW1_F3,EY2_F0,EY2_F1,EY2_F2,EY2_F3,UW0_F0,UW0_F1,UW0_F2,UW0_F3,AH2_F0,AH2_F1,AH2_F2,AH2_F3,UW2_F0,UW2_F1,UW2_F2,UW2_F3,AO0_F0,AO0_F1,AO0_F2,AO0_F3,AY2_F0,AY2_F1,AY2_F2,AY2_F3,ER1_F0,ER1_F1,ER1_F2,ER1_F3,UH2_F0,UH2_F1,UH2_F2,UH2_F3,AY0_F0,AY0_F1,AY0_F2,AY0_F3,ER2_F0,ER2_F1,ER2_F2,ER2_F3,OY0_F0,OY0_F1,OY0_F2,OY0_F3,UH0_F0,UH0_F1,UH0_F2,UH0_F3,AW0_F0,AW0_F1,AW0_F2,AW0_F3
SBep7_c172-I,c,I,2.7585,165.11874917425416,357.8504126734296,89.59855759318245,147.79993893124168,9.865384615384617,13,11.81075294273227,30.47705178833516,8.695059703430989,0.17511184546421255,0.027613341070925373,-0.341802045746022,0.01136922199006792,84.26343712824777,66.69346442015228,1.2222222222222223,3.262642740619902,0.48108029546505965,-1.1984122520096718,-1.5483876867450583,0.2489076377575198,,,,,,,,,-0.22041737291273625,-0.09908048241850252,0.14066746650603787,-0.16440525505872422,,,,,,,,,,,,,0.24144248287820416,-0.7794768901640955,-0.43104021179581614,0.3719457986364845,,,,,,,,,,,,,,,,,,,0.09985648944066304,0.6808952925035722,-0.019369134486030476,-0.0893624943498836,0.019109426176357386,-0.05491175643480466,,,,,-0.01038750054981366,-0.2946657520901894,-0.1392202177251913,-0.07843471781178361,,,,,-0.09549362353681046,2.3326609775689753,0.7684798880371121,0.5787216019973581,-0.13557132837884064,-0.12281108744732608,0.05787441370891346,0.20904156895057993,-0.021665914922441375,2.5408324597142316,0.2337076880758341,0.15614941195831564,,,,,0.26984492044404207,-0.24972496932505844,0.007777919055799855,0.015903677819717833,,,,,,,,,-0.10290206716068015,-0.24946793491184452,-0.5258578466725528,0.08609017913451711,,,,,,,,,,,,,,,,,-0.09741107359006014,0.17450849469512067,-0.02745806957082852,0.05146111199133902,,,,,-0.11252301245860827,0.03339700969249787,-0.22766559151793006,-0.06363539464385942,,,,,,,,,-0.21540624905564448,-0.16768388981497703,-0.03636562758341558,0.07098012999524894,,,,,0.05064818456400803,-0.20308466215300158,-0.08263243399719887,-0.04202622821009028,0.09004943817440474,-0.24635558320466933,0.001548906502682307,-0.14555691486109867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01338639457205562,-0.013450274898424465,-0.1386295677704186,0.050490837541102014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c407-N,c,N,2.7723125,137.36763886322498,374.6473497827824,70.22612361132795,127.13521783354828,8.947368421052632,13,14.539865074809509,33.645551415506745,9.216534215223,0.11842606630837604,0.02391226822972847,-0.4716539997538796,-0.8161146869108967,74.58266955522407,66.75216789720939,1.3076923076923077,4.689226052257816,-0.8389308321283288,0.8027265381166027,2.5869878824730947,-0.3582604944307051,,,,,,,,,-0.5947465381422337,1.3150746380446419,0.8809180820276442,-0.42027195614110846,,,,,-0.8119965796146305,1.2172644695874353,0.9973494514219086,-0.4943732396392985,,,,,,,,,,,,,,,,,,,,,-0.09683928336516132,,,-0.44911227884911875,-0.3025945226669637,,-0.12409618940472054,0.1721908777593691,-0.22776238909899924,-0.2975726161006517,0.2843863109412437,0.11543988543885617,-0.24804263929276246,-0.4794074304288076,0.1384446997649015,-0.2078383651120426,-0.1888733056353928,-0.35195216084290676,-0.22668090557138704,-0.12334406399309035,,,,,,,,,,,,,-0.2632641739336444,-0.5276734328955013,0.0367844767331865,0.016933364361888335,,,,,-0.2665924171090124,-0.2788446625037952,-0.008194964891109017,-0.1351706635991784,,,,,,,,,,,,,,,,,-0.3344062431775956,-0.04848762582084093,-0.18384504109094937,-0.12328316031087226,,,,,,,,,-0.152666243131088,-0.048261506382617794,-0.12184235983683857,-0.037376192318096815,-0.2990639895408845,-0.2305802637150346,-0.1660791846754416,-0.06341333030668815,0.1872348827706935,-0.1988396177477048,0.022792243518654238,-0.02080318280659348,,,,,0.5202489829488335,-0.02090174080168883,0.08973967735911115,0.09461027061425907,,,,,,,,,-0.32888696141539764,-0.30345567707306864,-0.01712406194138144,-0.07262306236679864,,,,,,,,,,,,,,,,,-0.26259210161378754,-0.4582344707564584,0.042078666163832164,0.1257136890323119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d426-N,d,N,2.704,256.56159540444105,324.0671251199607,185.88414029782098,258.58641057040205,5.087912087912088,27,12.283990275923244,28.58060774631283,10.788815490300891,0.16315576276288166,0.03453207997969407,0.3479213167794867,-0.14175988161184114,66.75193301096803,66.62433993505833,1.6,1.8491124260355027,1.275075724535687,-0.4744585041048544,-2.9608401604366246,-0.055536388848082964,,,,,,,,,,,,,,,,,,,,,,,,,0.7122593599906782,-0.9049111529623328,-0.46742338439743786,0.9812153699227889,,,,,,,,,,,,,,,0.8019337891605289,,,,1.3419513622677404,1.1195081112001064,0.27316665919412536,-0.19480315995934097,-0.27050843787355655,-0.20368175464357482,,,,,0.7340098225012932,0.04703279581331661,-0.26549373910458873,-0.09712059231400316,,,,,0.42037915995634795,-0.11919937426287076,0.18869911259477046,0.4284021870168842,,,,,0.21425809616092542,1.1551426404869858,0.11434263120153988,0.11659130920117214,,,,,0.10830437018841893,0.1532961166144351,0.030613339731336592,-0.03123452419997919,,,,,,,,,0.4993902050217982,-0.019074839505165316,0.13289323964497737,-0.007403348742867699,0.7308927578653874,0.07625849752129342,-0.0659216856052132,-0.14111268760191356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24835585814449937,-0.12107612406056589,0.08562972548719479,-0.04143588490688189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d10-I,d,I,1.18475,141.302303595438,296.92777988555207,107.88956298780596,147.28553912224484,6.575757575757576,10,7.487002964751231,21.713525443626732,6.252799416645969,0.09517785724540956,0.026130797639892383,-0.5033974096075576,0.029888142065790255,52.52343815065696,66.68902331664745,2.0,5.0643595695294366,0.6731211748310981,-1.0921012796105614,-1.8130829646128477,0.10946190949374315,,,,,,,,,,,,,-0.7307131720111623,0.8989762630016263,0.6101250548019448,-0.5502374249941091,-0.08324658324608211,-0.8673156072130204,-0.4465670485473708,0.2860629829684178,,,,,,,,,,,,,,,,,,,,,-0.6613147312619361,,,-0.6186161930493898,-0.3025945226669637,-0.2098929243931896,-0.4197868246633979,-0.35973192474163435,-0.367814350827019,0.29314900198228366,0.4541032887132479,0.14587673570560394,,,,,-0.07841310837067153,2.0676206960297927,0.17800004634481228,0.25671798948178576,,,,,,,,,-0.13672921058085966,-0.44619428917762743,0.051688331575175675,-0.09121334516405623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41210734590753806,-0.18960178248086468,-0.26744968017706516,-0.15404829879864726,,,,,-0.4605700361993356,-0.02710608832201552,0.010559840728641148,-0.054591709147280953,-0.39862985479505403,0.7881297759296868,0.3088540788829935,0.2918738363523274,0.2539995662652661,-0.29480819858416346,-0.03194893067391845,-0.08583925125057232,,,,,,,,,-0.03218684620558269,-0.00922261703013813,-0.09269386380606207,-0.15446966268033202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38885236332375395,0.4150844680560468,0.15705855507845023,0.05697394769601954,,,,,,,,,,,,,,,,,,,,
SBep7_d120-N,d,N,1.6505,161.86354587766053,386.31002781912656,113.04569385015257,375.4294444151554,12.72,5,8.072354124229742,25.837188309803036,6.530667674151061,0.08724736008092526,0.026724973532272902,-0.17824095161250608,0.5448322130986856,68.00395405556047,66.74420947578058,1.2,3.029385034837928,0.27439801942386327,-1.2584058733166117,-1.02428388258835,0.42739317780867164,,,,,0.4414322049390448,-1.036744691442623,-0.6492902705035403,0.5771574448344218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35145034187039503,,1.0922164319991088,,0.3925116208078445,0.9340511514700978,,,,,,,,,,,,,,,,,-0.44864526805847926,-0.1741409161273413,-0.1000703131997339,0.1538868367301415,,,,,,,,,,,,,-0.23445738498134722,-0.3815024291835781,-0.11130130836565758,-0.1177878891343609,,,,,,,,,-0.186744971733547,0.08119418632762324,0.11613450870712494,-0.03582018119797352,,,,,,,,,-0.09457815520144329,-0.213799897301702,0.015085288277185839,0.032549217633299946,-0.3122480255199933,0.19675718815431414,-0.2730038369968727,-0.014050919110080901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c217-I,c,I,3.0045625,180.22856004490367,365.1885385426194,93.79193789506216,195.73669063589824,22.615384615384606,8,11.699503534810464,29.02947316875319,7.448694942990127,0.12121653609239387,0.024557924527633085,-0.5458551163297982,-0.7854671347293798,66.26634995836878,66.75998624416935,1.4736842105263157,6.323716015226843,-0.32349393553710565,-0.841071292245357,0.20150684203050123,0.009413918307865806,,,,,-0.02894051372884762,-0.593292183166352,-0.1996413219587541,0.11244073587868392,,,,,-0.7218421115326539,0.6120020782052471,0.4135099388364053,-0.534161658051542,,,,,,,,,-0.8905823395751062,6.5273238319324784,2.7653524192608314,-0.6526376545481296,,,,,-0.20429204164573367,-0.2777242006988591,0.011646005444453246,0.20244779548504827,,,,,,-0.13775322905857343,-0.6433672708953133,,-0.16311342720035651,,-0.2729314072207153,-0.3258337743473957,-0.0686631437200898,-0.3398223604664552,-0.4402741299009161,0.0022358626302712258,,,,,-0.07164707931447857,-0.3418187734374582,0.08946384190881372,-0.06365936938184998,0.05590074763695632,-0.08737600805846456,0.045203286150880165,-0.06467414143947608,0.24449536281735101,-0.10757906590628759,0.09012592824181043,-0.14011584585868442,-0.34157349651143026,-0.13652953531382078,0.12508314817145091,-0.09485354635977941,0.16839585917010882,-0.23548152358186497,-0.059668567018791245,-0.06238837439016708,,,,,-0.12756190474110538,-0.2982457123168777,-0.1150706808691921,0.0046937797662870715,0.1586987588304823,-0.09612049647373587,-0.011351532108194612,-0.08402117276444884,,,,,,,,,-0.04682642084446975,0.022542741431248844,-0.019976639895723975,-0.11107564069867165,,,,,,,,,,,,,-0.04398447154187353,-0.10244928661723397,0.09744556830328395,-0.07464439999479455,0.18851450002420497,-0.24332370842653953,-0.03803870801179386,-0.08138610063923117,0.15632875581676617,-0.10524782970739399,0.03829314953321834,-0.04330477722134162,,,,,0.14077512536833142,0.0985760889782474,0.06138543789004149,0.08732426531518638,-0.32866154924038243,-0.14129354194977659,0.0342872552430887,-0.062455648797502074,,,,,,,,,,,,,,,,,,,,,,,,,0.675035659298448,-0.33310664957925473,-0.018785217705832087,-0.05524004059042111,,,,,,,,,,,,,,,,,,,,,,,,,-0.27555230394454183,0.23220591905245105,-0.07958566740412279,-0.04081812793352141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_c284-N,c,N,1.4789375,159.38045844243916,388.60475911433343,133.64970922364782,181.58478272602505,6.9230769230769225,10,7.4218256698069505,32.429062911144236,7.320006406210984,0.11643283593843055,0.03290211010777392,-0.31540129792670624,0.5936727134388933,69.64000828621988,66.76052518869403,1.25,2.7046443815238983,,,,,,,,,,,,,,,,,,,,,-0.852995748513041,4.445962378220241,1.6671975438524493,-0.7659119329218167,,,,,,,,,,,,,,,,,,,,,0.016055806214192263,0.43707795156904267,-0.5495165527098678,,,,-0.16241698111826403,0.6011447859249354,,,,,,,,,,,,,,,,,,,,,,,,,-0.18234085863922236,-0.24155324951872353,-0.03826763312545451,-0.06951107533146615,,,,,,,,,,,,,,,,,-0.08064470593238304,-0.027446717295904033,-0.20238649915774273,0.03243240920589225,,,,,-0.39412559136073555,-0.0906844324333255,0.08722793485712976,-0.05366093845998345,,,,,,,,,,,,,0.056753972637472186,-0.08767003508905255,-0.1868314895243187,-0.3067181510875858,-0.3745588350320883,-0.02235904229367131,-0.05626483530752502,-0.07074988977313271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_c673-N,c,N,2.0100625,118.42010822824855,372.27861752188835,77.5176486320951,109.69450141285715,5.587301587301587,14,10.973370076875584,70.65185024911206,9.014404096902359,0.2597484419471455,0.029269927882768037,-0.3190427803845428,-0.2644587476435881,72.38846597580223,66.68488321447201,1.6666666666666667,4.4774727154006415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6660964528098264,-0.3874874472412954,0.21627979379266787,0.3336841547865618,,,,,,,,,,,,,,-0.1856558274442088,0.23882948004786117,-0.4914882573991844,,-0.2098929243931896,-0.23221556602507554,0.07969916598769619,1.0396400124949132,-0.19739380204805915,-0.13368370865884832,-0.052531226591958066,,,,,-0.31822726731877976,-0.0723872755533864,-0.06511301335461156,-0.015641863709031572,-0.2808855058847736,-0.2346525465318187,-0.022072621895987205,0.025200731805655168,0.2331864189619439,0.14828659125617075,0.06057427675412088,0.23104804312028984,,,,,,,,,,,,,-0.45508055148500126,-0.49543382839795796,0.11027970211368908,0.02102561154942606,-0.3538126390252389,-0.2846114032839065,-0.010383388213230722,0.00675139167163564,,,,,,,,,-0.34052018752894886,0.16548320191017052,0.01250650157273696,0.04692954888443842,,,,,,,,,-0.34347142678192727,0.07782843517084671,-0.08137062171577865,-0.20838201638772574,,,,,,,,,-0.334018378866231,-0.27539950514379835,0.11683570951284215,0.013512963251350823,,,,,,,,,,,,,,,,,,,,,,,,,-0.2841510323986508,-0.3094343697742031,0.129670974532761,-0.02204927203458553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3725066561193224,-0.2434552338242017,-0.39546659879269447,0.038764344384372575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d172-N,d,N,1.37475,247.1714170317939,347.2239954967922,203.1034378647604,325.37898627361716,5.260869565217392,10,6.333768075399274,17.39128118554811,5.66946065148322,0.2501863829209316,0.037257562251254976,0.09962002158326536,1.7034563729226997,91.1071611518692,66.66727462271007,1.0,1.4548099654482634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3711786229323217,,2.228095120963641,1.7818543959501405,,,,,,,,,,,,,,,,,,,,,,,,,1.098549671636252,3.0618460021467886,0.3250072236410198,0.16520494574965452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3517752036118121,0.415425386924194,0.056611521489468165,-0.04077470156461408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0525518878062776,0.3003799445079229,0.4367713080473836,0.02061258058724521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep20_d302-I,d,I,8.2349375,100.61513728420236,394.5655657904858,89.72074334828163,0.0,8.651162790697674,68,5.162289726498097,39.11382220650541,6.072934979698415,0.2362273258853396,0.026443590695418673,-0.5907121507754596,1.3494323240875843,64.83411980366671,66.6239032416727,1.3673469387755102,5.950257667407921,0.35498040625556787,-1.1213905170633571,-1.2510033669300957,0.23354143285682585,,,,,1.003359856072523,-1.0178361246146643,-0.9927404885686224,0.2680618255447047,-0.6513298859462234,1.7133918273090756,1.0118732026604977,-0.44371346577707527,-0.25064769469113624,-0.16568654999733684,-0.01162758077622511,0.2101754095450585,-0.5490076761466897,-0.5232439976535188,-0.0864090605958791,-0.17974463886496272,-0.3502749381474168,-0.20472886191721715,-0.04649357154474456,-0.290055568259666,,,,,,,,,,,,,,,,,-0.24199011282432983,-0.20960712663702566,-0.5995702690754378,-0.39614230566153075,-0.09337287946705754,,-0.21966445129763906,-0.2916949934509844,1.9287183706969384,-0.17445120947982165,-0.14073350382721114,-0.1355737213056419,-0.4815733692294422,0.4340875524094824,0.12155837478204803,0.056202403648607596,-0.38166072780039245,0.007513080786896584,-0.013226361736163771,0.004599292041254846,-0.3027815955663556,-0.3252405850888381,0.24841480791142298,0.04067521702555578,-0.4939344176757153,-0.3775134956668753,-0.15996724860590275,-0.04305142560602916,-0.5109919798483603,-0.5674121841885832,-0.03772909400320078,-0.14318614303899488,-0.3429350627079869,-0.4165394529957872,-0.05843068942769417,-0.0615431653837398,,,,,-0.06532943748247291,0.4994125145586799,0.11614465221206119,0.12005994381314436,-0.5184893806010323,-0.279940809582471,-0.08953591279732691,-0.15330612817614425,,,,,-0.023695116646701514,-0.5820025269924908,0.19165146894695267,0.08746695048598412,,,,,0.062052027507770675,-0.3217156927639532,-0.03565852700890232,-0.15574714828057887,,-0.39401468034054005,0.0194422268492839,-0.06288013779603967,-0.4737525165192466,-0.28705046287769787,-0.23849184208256036,-0.0419999589305196,-0.12838308427702982,-0.14882419183353368,-0.11433879791755601,-0.08655639103657749,,-0.24904831791889864,0.11687794196402784,0.22495915340042488,-0.5072841835727027,0.06427562760798226,0.17965261303943564,0.12649751005659968,,,,,,-0.19582167636549883,-0.021611194379900115,-0.040608847444456704,,-0.4415569995446507,-0.01203525425027958,-0.07565180432156642,,,,,-0.4339735404748599,0.010843526675397301,-0.032729477734304985,-0.002031745537133209,,,,,-0.12420951629044899,-0.22548182078003953,0.022218185209000964,0.05020292462249426,,,,,,,,,-0.4937452339731107,0.6191916541055635,0.13497326700267867,-0.029305120719913928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29494091762642477,-0.040852227416344866,-0.12711656653430875,,,,,,,,,,,,,,,,,,,,,,,,,-0.3452193621268048,-0.2986610501495532,0.08074962605469778,0.055798965649740365,,,,,,,,,,,,,,,,,,,,,,,,
SBep7_d333-N,d,N,4.0836875,114.53695205356705,154.88594707404206,72.61560671885013,116.49025357898391,14.090909090909092,20,10.671643838657143,25.29021439463868,7.776021442519253,0.12409761367274776,0.029236235832147614,-0.4206303112088172,1.4030723314868436,67.64006158189905,66.61844031811928,1.1176470588235294,4.162904237897734,0.1644009737790885,-1.2107675342578799,-0.7019723299471493,0.35590122274896485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30841244190865386,-0.949333689163785,-0.5206240977806077,0.7003016781486495,-0.6077241175978343,1.0886957405625344,0.6881562988723695,-0.24679066913848643,,-0.13775322905857343,-0.6058269836211331,,-0.5815567136001814,,-0.1604953864986194,0.3091079510353598,-0.340094366710149,-0.23343885296071437,0.08993229716082245,-0.12249120979899612,-0.2011941632112677,0.7519036026080275,0.12383410015942892,0.1077045762034303,-0.2201878221775053,0.9944795501773727,0.1350640087716008,0.07431256631383606,-0.10777264150951808,0.10759792356471676,0.4750356441696271,0.16848621282722623,-0.21266670813160798,-0.09412413089119598,-0.3015652390187899,0.0825266205709622,,,,,-0.2987377711801356,-0.5140326204038704,-0.039350941849208995,0.04797881519033359,,,,,-0.3648910850520987,-0.23082590004510553,0.17652694067026226,0.10053808073332086,-0.41613037220678567,0.5100041967951211,-0.09069675900694842,0.002559226360427927,,,,,,,,,,,,,,,,,-0.20667738004969738,-0.2104139769489119,-0.15316183526530755,-0.06647911600585377,-0.3223233984874373,0.0576426325440977,0.26935000012420535,0.09466553522761323,-0.2976095469900439,0.15361336723655003,-0.03225304366435482,-0.0714274492633931,,,,,-0.14310729804838834,-0.14269255534500055,-0.04498437649386393,-0.06146480368575831,,,,,,,,,,,,,,,,,-0.26461569511942074,0.06450986178633618,-0.11276648044663394,-0.0395070475027028,,,,,-0.3493915989770324,0.723060912773923,-0.020548568309105418,0.019018595612968477,,,,,,,,,-0.3641627806915105,-0.48714789743845416,0.10694947753789287,-0.05567946776140899,-0.33472381838589743,0.1173719488725869,-0.07152173358978901,-0.07549265756792105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBep12_d24-I,d,I,1.39625,158.41887779432003,391.26692682547684,74.96371364226903,126.07482363756998,47.66666666666666,2,9.375032166414016,23.246884472600044,5.869777963413028,0.07719419714496452,0.021990558303105097,-0.7027140955473814,0.6092002219777972,47.86786897661229,66.64995919732878,1.375,5.729632945389437,,,,,,,,,-0.37989457586315284,-0.6394538118146695,-0.09905641816355405,-0.1256267040753094,0.5314973255684703,-0.978071532662283,-0.7765422222776522,0.22038644450355582,,,,,,,,,,,,,0.4354192051954443,-0.9121617768668957,-0.6183162824603587,0.1870601577389061,,,,,,,,,,,,,,,-0.6621374145324008,,,,-0.4936321378880562,-0.27141908677496346,,,,,,,,,-0.12731123601454614,1.483200141740962,0.2050702461396463,0.13575584565895285,-0.4262361147932113,-0.19223940839557166,0.005990629387130208,-0.1170837241183723,-0.24202595472613173,-0.3164322228372127,-0.05632217875114406,-0.018464569960286593,-0.26502473222284284,0.2663462815936374,0.027998096750901827,0.0769665534092235,,,,,,,,,-0.33834106892432064,-0.20551667419113717,0.06791926507546249,-0.01612530189729697,,,,,,,,,-0.244395606423752,-0.02455091122822075,0.008394489339155414,-0.09610365286581925,,,,,,,,,,,,,,,,,,,,,,,,,-0.177092443674581,-0.27368547709725244,0.046670664787759185,-0.11660946510428732,,,,,,,,,,,,,,,,,-0.23527264759501135,-0.24670755735656333,-0.23462816419260962,-0.036808323580941556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21371841160657026,0.02778157291814926,0.23443524756819514,0.013964145020083581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
